DataSet,Order,Family,Genus,Species,Lat,Long,NumObs,NumPreyTypes,rare_NT,NetSpec,yInt,MF,rare_MF,sp50,Gini,SE,rare_SE,Mass,ID_MF,MMF,MSP,MLP,MassRange,RichBirds,RichMamms,RichStrigB,RichStrigNB,RichAccB,RichAccNB,NumHabs,RangeSize,fBirds,fMamms,fIns,funidBird,funidMamm,MOS,SD,Season,Temp,Seasonality,AnnPrecip,PrecipSeason,Biome,EqSplit,FairProp,efficiency,MainDiet,Climate_PCA1,Diversity_PCA1
19,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-33.127,-70.8892,663.45795642,5,3.76,1.22254638064716,2.28907286021164,0.677590788308237,0.9,1,0.598970840480274,0.979884051955539,0.892092146567783,5.84643877505772,Species,3.19948911106801,2.78809290877575,5.8240217505425,322.08,160,36,6,6,7,8,2,12522294.39,0,1,0,0,0,NaN,NaN,Year round,14.773754119873,4.74503040313721,0.0164922811090946,97.6683349609375,12,25.8254028592003,17.466608847275,0.673572468577358,Mamms,53.054709364134,-24.5545697884595
20,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,34.296,-118.55,74,3,2.47,1.9533719874695,5.90348287470756,0.837837837837838,1,1,0.566666666666667,0.546456422248576,0.465396857836473,5.84643877505772,Species,2.78809290877575,2.23751309625033,4.05039267469292,48.05,213,99,9,9,8,12,2,12522294.39,0,1,0,0,0,NaN,NaN,,16.9667148590088,4.93002557754517,0.0135528985410929,98.5717849731445,12,25.8254028592003,17.466608847275,0.514695328231497,Mamms,54.1892469808298,44.5309973262051
21,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,33.283,-117.097,202,9,3.37,1.08747377176663,1.97556008641607,0.663366336633663,0.9,1,0.791880341880342,0.967382461138231,0.805762945358909,5.84643877505772,Species,4.05039267469292,2.23751309625033,4.05039267469292,48.05,205,95,10,9,12,13,1,12522294.39,0.0099009900990099,0.99009900990099,0,0.0099009900990099,0,NaN,NaN,Year round,15.8624849319458,4.73762178421021,0.014344135299325,82.6139221191406,12,25.8254028592003,17.466608847275,0.663227008768059,Mamms,38.2166630550718,35.9291186576199
22,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,36.38,-121.567,35,4,2.86,1.97138989083298,5.95688586099363,0.83,1,1,0.647619047619048,0.607847264189008,0.534161398617271,5.84643877505772,Species,4.05039267469292,2.23751309625033,4.74275584894065,105.38,181,68,9,9,9,12,3,12522294.39,0,0.97,0.03,0,0,NaN,NaN,,12.936315536499,3.98724102973938,0.0155898658558726,92.8137130737305,12,25.8254028592003,17.466608847275,0.508327375450416,Mamms,48.0477399228492,4.97928442517395
23,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,36.923,-121.768,214,6,2.12,2.56530609159591,11.8500184299081,0.911214953271028,1,1,0.853615520282187,0.371323365786039,0.279760867944434,5.84643877505772,Species,4.05039267469292,2.23751309625033,5.43733990519684,220.46,218,106,11,10,11,12,4,12522294.39,0,1,0,0,0,NaN,NaN,Breeding,13.6914510726929,3.08126640319824,0.0166373122483492,95.3268890380859,12,25.8254028592003,17.466608847275,0.3723115224142,Mamms,50.6506421868748,51.5254628483642
24,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-33.433,-70.783,718,6,4.9,0.41032015765384,0.570072860637508,0.352367688022284,0.65,1.53266331658291,0.478956972158455,1.46872592470325,1.36526918300106,5.84643877505772,Species,3.19948911106801,2.78809290877575,5.8240217505425,322.08,160,36,6,6,7,8,2,12522294.39,0.0278551532033426,0.972144846796657,0,0.0278551532033426,0.0501392757660167,NaN,NaN,,15.602744102478,4.78959035873413,0.0165650602430105,90.6739044189453,12,25.8254028592003,17.466608847275,0.859073080312809,Mamms,46.1951908413073,-24.5545697884595
25,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-33.35,-70.533,151,7,5.03,0.477266575078423,0.650779885152523,0.370860927152318,0.65,1.375,0.547724399494311,1.49040934100035,1.34518148818433,5.84643877505772,Species,3.29583686600433,3.19948911106801,5.34710753071747,185.48,160,36,6,6,7,8,1,12522294.39,0.0198675496688742,0.980132450331126,0,0.0198675496688742,0.0662251655629139,NaN,NaN,,9.89059734344482,5.110595703125,0.0273243375122547,48.2992401123047,4,25.8254028592003,17.466608847275,0.832713165254095,Mamms,3.45451004842386,-24.5545697884595
26,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-29.583,-52.2,2170,15,5.23,1.96214745826541,4.77762123870892,0.672811059907834,0.9,1,0.780855562784645,1.29535294643106,1.06796264341738,5.84643877505772,Species,2.78809290877575,2.78809290877575,6.30809844150953,532.75,399,99,14,14,22,21,1,12522294.39,0.043778801843318,0.874654377880184,0.00184331797235023,0.043778801843318,0,31.32,0.885824515034206,,18.5117835998535,3.77201676368713,0.0643955022096634,15.1822423934937,1,25.8254028592003,17.466608847275,0.645524276562495,Mamms,-28.4678461628436,222.970198643539
27,Strigiformes,Tytonidae,Tyto,Tyto alba,-29.583,-52.2,2087,20,3.77,2.69384600020392,12.0648960160494,0.816003833253474,1,1,0.846806641965143,0.867073506299509,0.631598532067705,5.99973029152501,Species,2.78809290877575,2.52492832413749,6.80682936039218,891.51,399,99,14,14,22,21,1,63140525.19,0.00718735026353618,0.985625299472927,0,0.00718735026353618,0,31.32,1.37902627095523,,18.5117835998535,3.77201676368713,0.0643955022096634,15.1822423934937,1,59.0468688737535,41.6526692915822,0.475932808147905,Mamms,-28.4678461628436,222.970198643539
28,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,1112,26,6.38,0.59910746785688,0.753617894790962,0.426258992805755,0.75,1.3710407239819,0.819910198569311,1.81060487991196,1.52132954874445,5.99973029152501,Species,NaN,0.756121979721334,5.43428952807125,227,163,65,5,4,10,8,3,63140525.19,0.00809352517985612,0.973920863309353,0.0179856115107914,0.00809352517985612,0,16.25,1.31353068280281,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.820934458624896,Mamms,-15.3971635695053,-13.1242581148986
29,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,788,17,6.63,0.358402500621415,0.441362645380663,0.323604060913706,0.6,2.06153846153846,0.775566852255305,1.91333781272274,1.63313948955577,5.99973029152501,Species,NaN,0.756121979721334,3.31418600467253,25.37,163,65,5,4,10,8,2,63140525.19,0.0114213197969543,0.974619289340101,0.0101522842639594,0.0114213197969543,0,16.25,0.986347197545285,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.863361885067946,Mamms,-15.3971635695053,-13.1242581148986
30,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,194,13,6.19,0.545499139246662,0.703066050703866,0.402061855670103,0.65,1.38,0.651098901098901,1.73183077435507,1.48085881476988,5.99973029152501,Species,NaN,1.50407739677627,5.43428952807125,224.63,163,65,5,4,10,8,3,63140525.19,0.0721649484536082,0.912371134020618,0.0103092783505155,0.0721649484536082,0,16.25,1.28425542698486,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.812348626990043,Mamms,-15.3971635695053,-13.1242581148986
31,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,349,13,5.56,0.554277195747237,0.740540476262021,0.383954154727794,0.7,1.30916030534351,0.63643328100471,1.58582671515592,1.33297092834715,5.99973029152501,Species,NaN,0.756121979721334,5.43428952807125,227,163,65,5,4,10,8,3,63140525.19,0.0114613180515759,0.982808022922636,0,0.0114613180515759,0,16.25,1.21317909115764,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.776971554076348,Mamms,-15.3971635695053,-13.1242581148986
32,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,538,16,6.57,0.430483778344349,0.538256074957828,0.321561338289963,0.7,1.56470588235294,0.750170777988615,1.81885732355686,1.57527974647111,5.99973029152501,Species,NaN,0.756121979721334,5.43428952807125,227,163,65,5,4,10,8,3,63140525.19,0.0427509293680297,0.946096654275093,0.00743494423791822,0.0427509293680297,0,16.25,1.14021204552614,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.836795841431897,Mamms,-15.3971635695053,-13.1242581148986
33,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,277,13,6.41,0.62197876886795,0.790242081259914,0.433212996389892,0.6,1.3135593220339,0.664132637214737,1.74331677021761,1.53429886385081,5.99973029152501,Species,2.99573227355399,0.756121979721334,5.43428952807125,227,163,65,5,4,10,8,3,63140525.19,0.0252707581227437,0.974729241877256,0,0.0252707581227437,0,16.25,1.10007394298406,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.825842348694499,Mamms,-15.3971635695053,-13.1242581148986
34,Strigiformes,Tytonidae,Tyto,Tyto alba,43.322,11.484,394,14,5.05,1.18489650721674,1.95727942680562,0.604060913705584,0.9,1,0.742266166609842,1.39509255651108,1.10367270743086,5.99973029152501,Species,2.99573227355399,0.756121979721334,2.99573227355399,17.87,163,65,5,4,10,8,1,63140525.19,0.032994923857868,0.931472081218274,0.0253807106598985,0.032994923857868,0,16.25,1.46371771468095,Breeding,13.5502786636353,6.81356000900269,0.0272408835589886,28.9634532928467,12,59.0468688737535,41.6526692915822,0.681536816143895,Mamms,-15.3971635695053,-13.1242581148986
35,Acciptriformes,Acciptridae,Haliaeetus,Haliaeetus leucocephalus,29.165,-109.684,118,21,8.54,0.396176996051909,0.43072313466322,0.305084745762712,0.65,2.2,0.464789663262946,2.29930510253057,1.87628693091422,8.45544118433979,Species,NaN,4.98961592687218,7.64253372651303,1938.14,217,117,15,14,13,14,2,NaN,0.203389830508475,0.0254237288135593,0,0,0,636.74,0.816680818710218,Breeding,21.363941192627,6.16225814819336,0.0147573491558433,86.8394393920898,2,NaN,NaN,0.874823313222396,Mix,42.9853669027026,53.9467676049991
36,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-37.66666,-59.3833,109,8,5.72,0.459600958247338,0.599479750998182,0.376,0.65,1.5,0.528646877924856,1.65216851595407,1.4781577114188,5.84643877505772,Species,NaN,2.78809290877575,6.30809844150953,532.75,150,36,3,3,5,7,2,12522294.39,0,0.936,0,0,0,75.4,0.957822113847492,,13.7905321121216,5.06445026397705,0.0267973076552153,28.9978466033936,8,25.8254028592003,17.466608847275,0.847582655635171,Mamms,-15.2928138120717,-34.2608530823152
37,Strigiformes,Tytonidae,Tyto,Tyto alba,-37.66666,-59.3833,487.024,12,4.69,0.945219949873681,1.48559469796426,0.572144288577154,0.85,1,0.705761942786164,1.32163938994297,1.10127768946586,5.99973029152501,Species,NaN,2.78809290877575,6.30809844150953,532.75,150,36,3,3,5,7,2,63140525.19,0,0.997995991983968,0,0,0,75.4,0.757626073314728,,13.7905321121216,5.06445026397705,0.0267973076552153,28.9978466033936,8,59.0468688737535,41.6526692915822,0.712601573155751,Mamms,-15.2928138120717,-34.2608530823152
39,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.5,-63.85,87,11,6.43,0.655047460303877,0.834139239270489,0.436781609195402,0.7,1.275,0.515665125834617,1.73087897564389,1.48188429376889,5.84643877505772,Species,NaN,2.85070650150373,4.26056496613669,53.55,179,54,6,6,8,8,1,12522294.39,0.0344827586206897,0.908045977011494,0.0459770114942529,0,0,NaN,NaN,,15.6863193511963,5.69779920578003,0.0247999969869852,46.8029479980469,8,25.8254028592003,17.466608847275,0.796294770998201,Mamms,2.59133875860698,-1.11516075473094
40,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.5,-63.85,82,9,4.22,1.84406257081386,4.69876983881799,0.74390243902439,1,1,0.591862284820031,1.01656013921594,0.810464274195536,5.84643877505772,Species,NaN,3.05870707271538,6.17378610390194,458.7,179,54,6,6,8,8,3,12522294.39,0.0121951219512195,0.951219512195122,0.0365853658536585,0,0,NaN,NaN,,15.6863193511963,5.69779920578003,0.0247999969869852,46.8029479980469,8,25.8254028592003,17.466608847275,0.562886860035382,Mamms,2.59133875860698,-1.11516075473094
42,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.766,-73.05,71,3,2.94,0.679487625056948,1.12779712685623,0.563,0.8,1,0.332688172043011,0.934963125708282,0.877785676343843,5.84643877505772,Species,3.19948911106801,3.19948911106801,3.65996544394929,14.34,149,40,6,6,8,9,2,12522294.39,0,1,0,0,0,NaN,NaN,Breeding,13.0210361480713,3.37191653251648,0.0270250625908375,90.1587142944336,4,25.8254028592003,17.466608847275,0.813963165316569,Mamms,45.4344309166235,-33.8518493769307
43,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.766,-73.05,21,6,4.92,0.436619166290362,0.597924088271575,0.38,0.65,1.50420168067227,0.414639218132668,1.48823641671001,1.36477014374016,5.84643877505772,Species,3.19948911106801,3.19948911106801,3.65996544394929,14.34,149,40,6,6,8,9,2,12522294.39,0,0.856,0.144,0,0,NaN,NaN,Non-breeding,13.0210361480713,3.37191653251648,0.0270250625908375,90.1587142944336,4,25.8254028592003,17.466608847275,0.856563633226935,Mamms,45.4344309166235,-33.8518493769307
44,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.766,-73.05,158,6,3.52,0.651759456575067,0.99287233775982,0.487,0.7,1.03601108033241,0.709680977196901,1.12777500288187,1.01598950419827,5.84643877505772,Species,3.19948911106801,3.19948911106801,5.43428952807125,204.61,149,40,6,6,8,9,2,12522294.39,0.012,0.988,0,0,0,NaN,NaN,Breeding,13.0210361480713,3.37191653251648,0.0270250625908375,90.1587142944336,4,25.8254028592003,17.466608847275,0.807326975239116,Mamms,45.4344309166235,-33.8518493769307
45,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.766,-73.05,93,11,5.91,0.558760259919275,0.732965017867961,0.409,0.6,1.32616487455197,0.589958737834879,1.65896739966534,1.4636441387552,5.84643877505772,Species,3.19948911106801,2.78809290877575,3.65996544394929,22.61,149,40,6,6,8,9,2,12522294.39,0,0.893,0.107,0,0,NaN,NaN,Non-breeding,13.0210361480713,3.37191653251648,0.0270250625908375,90.1587142944336,4,25.8254028592003,17.466608847275,0.823824373362592,Mamms,45.4344309166235,-33.8518493769307
46,Acciptriformes,Acciptridae,Accipiter,Accipiter gentilis,42.403,-77.674,77,20,10.41,0.206356093897942,0.225485664155138,0.181818181818182,0.45,3.38888888888889,0.40172856027657,2.57492456379369,2.15333149253799,6.76393109687218,Species,6.2745925153512,3.33932197794407,7.06714080449303,1144.59,186,55,7,8,10,8,0,31775270.74,0.61038961038961,0.38961038961039,0,0.012987012987013,0.025974025974026,530.91,1.05924176070349,Breeding,7.78238487243652,9.38175296783447,0.0342475436627865,9.06883144378662,4,18.3751277580583,19.064540975675,0.919140315883039,Mix,-35.8638940856446,5.97614243911542
47,Acciptriformes,Acciptridae,Elanus,Elanus leucurus,-36.14,-63.8569,314,14,4.72,1.59343245723173,3.48885169642133,0.710191082802548,0.95,1,0.694802997341068,1.1353127412114,0.932933335434301,5.84643877505772,Species,NaN,2.78809290877575,6.17378610390194,463.75,179,54,6,6,8,8,2,12522294.39,0.0191082802547771,0.949044585987261,0.0318471337579618,0,0,NaN,NaN,Non-breeding,15.8374786376953,5.68321943283081,0.0245635155588388,47.1955070495605,8,25.8254028592003,17.466608847275,0.601190904237882,Mamms,2.99839714620992,-1.11516075473094
48,Acciptriformes,Acciptridae,Elanus,Elanus caeruleus,36.14027,3.273,67,5,2.87,2.03344492323211,6.38339045758299,0.835820895522388,1,1,0.72156862745098,0.616224558410736,0.516760855008021,5.55975812779459,Species,2.54944517092557,2.10413415427021,5.43428952807125,220.93,153,54,6,6,12,9,2,26685941.8,0.0447761194029851,0.955223880597015,0,0,0,NaN,NaN,,14.8079690933228,6.80827903747559,0.0211612768471241,41.9908142089844,12,26.1091798413096,17.7503858293842,0.490140338358848,Mamms,-2.31449673670269,-25.7680409812994
49,Acciptriformes,Acciptridae,Elanus,Elanus caeruleus,38.7569,7.19027,745,8,3.22,1.38229706507724,2.94268447030052,0.738255033557047,0.95,1,0.847302196630412,0.82158751135523,0.712634092668698,5.55975812779459,Species,3.13549421592915,2.10413415427021,3.13549421592915,14.8,143,55,6,6,13,10,1,26685941.8,0.0335570469798658,0.96241610738255,0.00402684563758389,0,0.0228187919463087,NaN,NaN,,18.0871353149414,4.39165925979614,0.0160901471972466,67.2139282226562,<undefined>,26.1091798413096,17.7503858293842,0.609411195795941,Mamms,23.1687957385751,-34.9836612834355
50,Acciptriformes,Acciptridae,Elanus,Elanus caeruleus,42.0535,-1.416,151,10,5.36,0.500262299079761,0.662123710785078,0.403973509933775,0.7,1.41428571428571,0.67720977083858,1.60741491802217,1.41368007204425,5.55975812779459,Species,3.13549421592915,2.10413415427021,3.88156379794344,40.3,186,68,5,5,16,11,2,26685941.8,0.185430463576159,0.801324503311258,0,0,0,NaN,NaN,Breeding,14.3664388656616,6.37064743041992,0.0149489380419254,20.3519515991211,12,26.1091798413096,17.7503858293842,0.841995476391688,Mamms,-23.8526368827075,9.99993187567615
51,Acciptriformes,Acciptridae,Elanus,Elanus caeruleus,-24.95,28.55,1777,6,3.29,0.674055076652828,1.03380621159262,0.509848058525605,0.8,1,0.745837081932541,1.09396604119062,1.00981768827635,5.55975812779459,Species,4.80320103648723,3.71649462114691,4.80320103648723,80.78,468,161,11,11,34,44,2,26685941.8,0,0.995498030388295,0.00168823860438942,0,0,NaN,NaN,Year round,19.8583927154541,4.26065874099731,0.0205608569085598,78.6989440917969,7,26.1091798413096,17.7503858293842,0.847953843959405,Mamms,34.7786776845662,307.438918410467
52,Acciptriformes,Acciptridae,Haliastur,Haliastur sphenurus,-35.3086,149.53,130,35,11.73,0.809770217491716,0.581631996487695,0.2734375,0.5,5.2,0.335506081220367,2.97580067921021,2.21613022074403,6.62405194749923,Species,7.51328362536041,4.34562195278008,10.1610325305677,25797.86,272,57,6,6,15,16,0,5565646.93,0.4375,0.453125,0.0078125,0.0234375,0,900,1.26076900863698,Breeding,12.3151922225952,5.00218439102173,0.0214855559170246,20.2026233673096,4,18.0084586670635,18.7638988220204,0.900079412047183,Mix,-24.192689878853,88.9278008566992
54,Falconiformes,Falconidae,Falco,Falco cherrug,48.878,80.865,129,11,4.66,2.09192201643032,5.94223929461466,0.734375,0.9,1,0.621212121212121,1.10601918874156,0.912090333929872,6.86819290747029,Species,5.5405181693957,4.03600898520914,6.86819290747029,904.61,151,65,6,6,13,4,1,11514254.26,0.1640625,0.8359375,0,0.0234375,0.03125,NaN,NaN,Breeding,3.41792774200439,13.5472393035889,0.0123242968693376,23.4704189300537,8,3.6908103415532,4.15109199265356,0.592645340261946,Mamms,-22.1391511475573,-24.4288971745529
56,Falconiformes,Falconidae,Falco,Falco mexicanus,43.094,-116.042,978,66,8.61,2.09407683861007,4.32774852218333,0.533742331288344,0.8,1,0.532065860857569,2.30594369243032,1.57303276558396,6.56957959231337,Species,NaN,2.74019465442878,7.79254708779689,2406.99,175,78,9,7,9,8,1,3975634.14,0.217791411042945,0.674846625766871,0.016359918200409,0,0.00102249488752556,755.09,1.20096570827225,Breeding,12.1108150482178,9.30452346801758,0.0094066308811307,43.3982772827148,13,16.3661858617869,7.43326599967068,0.730649355442293,Mix,-1.27544050575592,2.1595663969982
57,Falconiformes,Falconidae,Falco,Falco biarmicus,29.233,0.3166,672,11,6.45,0.431617384125859,0.544219183201406,0.355654761904762,0.55,1.64238410596027,0.637454676707519,1.78799619064472,1.61269422936183,6.40702848989356,Species,3.2204745462319,3.2204745462319,4.03512520256213,31.51,24,23,2,2,1,NaN,1,17892923.9,0.0401785714285714,0.568452380952381,0.224702380952381,0.0401785714285714,0.00892857142857143,NaN,NaN,Year round,24.1928424835205,9.34681606292725,0.000721947755664587,59.9182968139648,13,6.02533880110077,4.32005169003512,0.865142116322581,Mix,16.46833739317,-158.622619777532
58,Falconiformes,Falconidae,Falco,Falco sparverius,-45.666,-72.3,51.051,8,6.14,0.363257273438916,0.467190928587678,0.313686313686314,0.6,1.7936170212766,0.432388047744933,1.76300327172469,1.58744026410447,4.74153506050861,Species,NaN,2.4423470353692,3.65996544394929,27.36,142,41,6,6,7,7,2,26638648.91,0.0779220779220779,0.803196803196803,0.118881118881119,0,0,NaN,NaN,,4.56263828277588,3.93743014335632,0.0696631669998169,20.4011898040771,4,29.8933783468285,12.7627139380958,0.874707197465212,Mamms,-24.8225007882402,-40.2942310922528
59,Acciptriformes,Acciptridae,Aquila,Aquila fasciata,41.333,1.533,542,22,8.02,0.3187251060409,0.36418833815541,0.27859778597786,0.55,2.3943661971831,0.687954204715824,2.23581791088247,1.82306694547252,7.56863233498588,Species,7.51328362536041,4.63210418722817,7.51328362536041,1729.49,193,71,6,6,16,11,1,5630034.84,0.62730627306273,0.346863468634686,0,0.0904059040590406,0.0166051660516605,1832.22,1.44274892735603,Breeding,15.4742946624756,5.94022417068481,0.0213803444057703,31.0298671722412,12,NaN,NaN,0.875658437499637,Mix,-13.1102631071809,17.5809537759367
60,Acciptriformes,Acciptridae,Aquila,Aquila chrysaetos,33.143,-111.02,38,13,7.94,0.594725638159773,0.650062586318824,0.378378378378378,0.65,1.75,0.299786544390861,2.06871191577313,1.74598900804699,8.35419650074994,Species,7.79254708779689,4.77853508473915,8.25159089016146,3714.79,214,105,12,11,15,12,1,39450257.98,0.189189189189189,0.783783783783784,0,0.027027027027027,0.0810810810810811,1518.24,1.35892680021371,Breeding,18.1709632873535,7.95938444137573,0.0164795350283384,49.979061126709,13,9.67241334246601,12.8779673484401,0.842694059107611,Mix,5.96421929300242,47.6185256566791
62,Strigiformes,Tytonidae,Tyto,Tyto alba,41.2946,-100.7751,1272,18,7.63,0.258376674988885,0.310556376680035,0.227201257861635,0.5,2.55156950672646,0.710307124392034,2.15746996363104,1.82653990906901,5.99973029152501,Species,2.23751309625033,1.53901544813755,5.8240217505425,333.67,129,57,5,6,7,8,2,63140525.19,0.191823899371069,0.808176100628931,0,0.0165094339622642,0,38.01,1.15841513055823,Breeding,9.50239372253418,10.3136215209961,0.0201062001287937,51.7933540344238,8,59.0468688737535,41.6526692915822,0.898848892431922,Mamms,6.75347581379718,-48.0739884217533
63,Acciptriformes,Acciptridae,Buteo,Buteo jamaicensis,43.094,-116.042,1586,73,9.63,0.709444297346736,0.698529943026138,0.368010403120936,0.65,2.35810810810811,0.615927679312866,2.62492679781829,1.89857541241023,7.00411944859855,Species,NaN,2.23751309625033,8.11670368444932,3340.59,175,78,9,7,9,8,1,15462822.34,0.0747724317295189,0.720416124837452,0.0227568270481144,0,0,755.09,1.48112065759882,Breeding,12.1108150482178,9.30452346801758,0.0094066308811307,43.3982772827148,13,5.74640501915571,7.63884919931425,0.83826635774178,Mix,-1.27544050575592,2.1595663969982
64,Acciptriformes,Acciptridae,Aquila,Aquila chrysaetos,37.246,-121.565,463,31,7.35,0.481617086906973,0.569725789089942,0.318840579710145,0.65,1.56818181818182,0.60465232433486,2.0778585309376,1.63552157485948,8.35419650074994,Species,7.79254708779689,4.00733318523247,8.61703309650696,5469.97,218,106,11,10,11,12,0,39450257.98,0.152173913043478,0.741545893719807,0,0,0,2422.48,1.50932085462168,Breeding,14.7444801330566,5.36555910110474,0.0148233501240611,92.5776138305664,12,9.67241334246601,12.8779673484401,0.819933482747292,Mix,47.9778152561172,51.5254628483642
69,Strigiformes,Strigidae,Ninox,Ninox novaeseelandiae,-35.22,148.145,46,19,9.94,0.274417304553745,0.275851630562582,0.239130434782609,0.45,3.25,0.249831181727905,2.56397853187682,2.08139004209584,5.21150596956107,Species,NaN,2.16332302566054,4.81915189550991,115.16,276,54,6,6,13,14,2,269367.33,0.304347826086956,0.0652173913043478,0.565217391304348,0,0,16.25,1.16964174193102,Breeding,13.0683031082153,5.77116775512695,0.0304234046489,24.049337387085,4,37.5702943560416,26.8702900253779,0.906304942709658,Mix,-20.3068691540281,91.7826987298483
70,Strigiformes,Tytonidae,Tyto,Tyto alba,45.21,-117.8647,328,6,2.63,2.14016861969891,7.33590581700894,0.863,1,1,0.821782178217822,0.524681610719229,0.449361621394607,5.99973029152501,Species,NaN,2.78809290877575,5.86986172534873,337.95,189,86,12,10,10,8,3,63140525.19,0.015,0.985,0,0,0,NaN,NaN,,2.44161200523376,14.7432880401611,0.0129802031442523,90.2636108398438,8,59.0468688737535,41.6526692915822,0.464704372431124,Mamms,44.0894166995696,17.9705316760435
71,Strigiformes,Tytonidae,Tyto,Tyto alba,44.6766,-123.348,342.68,9,2.79,2.22269328409207,7.92266829452561,0.858283433133732,1,1,0.832899982665973,0.587713096500832,0.462157088435693,5.99973029152501,Species,NaN,2.78809290877575,5.43733990519684,213.58,142,73,9,10,9,9,2,63140525.19,0.0119760479041916,0.988023952095808,0,0,0,NaN,NaN,,6.09942150115967,14.2786045074463,0.0163089316338301,104.097030639648,8,59.0468688737535,41.6526692915822,0.450427244190196,Mamms,58.2487705379728,-30.8221000842069
72,Falconiformes,Falconidae,Falco,Falco columbarius,53.877,-7.6561,384,29,9.97,0.29177683728578,0.298606281795173,0.229166666666667,0.5,2.82978723404255,0.565895279278138,2.59468259529817,2.06733298905329,5.23909800688807,Species,2.91235066461494,1.71199450075919,6.34011235965933,561.32,77,25,1,3,3,3,2,26326086.22,0.658854166666667,0,0.341145833333333,0,0,18.4,1.27003772282367,Breeding,9.32796764373779,3.90938591957092,0.0348912328481674,7.12418413162231,4,29.9836200897056,12.852955680973,0.899004367779482,Mix,-37.4891195277257,-107.335609203991
73,Falconiformes,Falconidae,Falco,Falco sparverius,-38.233,-72.6333,154,23,10.47,0.220102464364414,0.235092441397467,0.220779220779221,0.45,3.53333333333333,0.500108528684966,2.6052374240304,2.15796010371058,4.74153506050861,Species,NaN,2.78809290877575,6.12686918411419,441.75,149,40,6,6,8,9,2,26638648.91,0.227272727272727,0.136363636363636,0.61038961038961,0,0,24.52,0.832710530101705,,11.4175224304199,3.59312462806702,0.0331559777259827,70.7157135009766,12,29.8933783468285,12.7627139380958,0.918861919003697,Mix,25.9336799089831,-33.8518493769307
74,Falconiformes,Falconidae,Falco,Falco femoralis,-38.233,-72.6333,42,10,7.53,0.278809730889856,0.344214195216402,0.238095238095238,0.5,2.16666666666667,0.391666666666667,2.01614180431233,1.79933778530754,5.81639661902534,Species,4.54212388427046,3.03974915897077,5.29831736654804,179.1,149,40,6,6,8,9,2,12113135.74,0.880952380952381,0.0238095238095238,0.0952380952380952,0,0,NaN,NaN,,11.4175224304199,3.59312462806702,0.0331559777259827,70.7157135009766,12,25.1995086085423,8.06884419980964,0.891248800974207,Birds,25.9336799089831,-33.8518493769307
75,Falconiformes,Falconidae,Falco,Falco sparverius,-47.7472,-65.9399,242,21,8.72,0.449774970739408,0.469617487191161,0.34297520661157,0.6,2.42307692307692,0.571937383311791,2.28798075283322,1.87563074011154,4.74153506050861,Species,NaN,5.65634140005607,5.65634140005607,0,76,22,4,4,3,3,2,26638648.91,0.0165289256198347,0.161157024793388,0.413223140495868,0,0,NaN,NaN,Breeding,10.9877729415894,4.67280101776123,0.00791585259139538,8.74939823150635,8,29.8933783468285,12.7627139380958,0.866094421063717,Mix,-35.7106000924399,-109.104230326692
