DataSet,RaptorScientificName,IDLevel,PreyClass,PreyOrder,PreyScientificName,CountInt,PreyMass,PreyFamily
3146,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,11,23.3,Muridae
3146,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,17,9.82,Soricidae
3146,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,22,5.19,Soricidae
3146,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,180,28.0,Cricetidae
3147,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,1,26.7,Muridae
3147,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,2,5.19,Soricidae
3147,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,21,28.0,Cricetidae
3148,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex araneus,1,10.0,Soricidae
3148,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,1,26.7,Muridae
3148,Tyto alba,Species,Amphibia,Anura,Pelobates fuscus,1,0.0,
3148,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,2,28.3265,
3148,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,2,16.25,Muridae
3148,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,2,338.33,Muridae
3148,Tyto alba,Species,Mammalia,Eulipotyphla,Neomys anomalus,3,16.0,Soricidae
3148,Tyto alba,Species,Mammalia,Rodentia,Arvicola amphibius,3,120.0,Cricetidae
3148,Tyto alba,Species,Mammalia,Rodentia,Mus spicilegus,3,14.0,Muridae
3148,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,5,30.45,Muridae
3148,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,9,23.3,Muridae
3148,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,13,9.82,Soricidae
3148,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,44,5.19,Soricidae
3148,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,55,28.0,Cricetidae
3149,Tyto alba,Species,Mammalia,Rodentia,Cricetus cricetus,1,510.0,Cricetidae
3149,Tyto alba,Genus,Mammalia,Rodentia,Mus sp,1,14.116315789473687,
3149,Tyto alba,Species,Mammalia,Eulipotyphla,Neomys anomalus,2,16.0,Soricidae
3149,Tyto alba,Species,Mammalia,Rodentia,Arvicola amphibius,2,120.0,Cricetidae
3149,Tyto alba,Species,Mammalia,Rodentia,Micromys minutus,2,6.0,Muridae
3149,Tyto alba,Species,Mammalia,Rodentia,Muscardinus avellanarius,3,27.5,Gliridae
3149,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,6,16.25,Muridae
3149,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,9,23.3,Muridae
3149,Tyto alba,Genus,Mammalia,Rodentia,Apodemus sp,9,28.3265,
3149,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex araneus,12,10.0,Soricidae
3149,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,12,26.7,Muridae
3149,Tyto alba,Species,Mammalia,Rodentia,Mus spicilegus,16,14.0,Muridae
3149,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,17,30.45,Muridae
3149,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,30,5.19,Soricidae
3149,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,39,9.82,Soricidae
3149,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,369,28.0,Cricetidae
3150,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,1,30.45,Muridae
3150,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,2,9.82,Soricidae
3150,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,2,5.19,Soricidae
3150,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,6,23.3,Muridae
3150,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,28,28.0,Cricetidae
3151,Tyto alba,Species,Mammalia,Rodentia,Microtus lavernedii,1,40.0,Cricetidae
3151,Tyto alba,Species,Mammalia,Rodentia,Arvicola amphibius,1,120.0,Cricetidae
3151,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
3151,Tyto alba,Species,Mammalia,Eulipotyphla,Neomys anomalus,2,16.0,Soricidae
3151,Tyto alba,Species,Mammalia,Rodentia,Microtus subterraneus,2,19.5,Cricetidae
3151,Tyto alba,Species,Mammalia,Rodentia,Clethrionomys glareolus,2,20.73,Cricetidae
3151,Tyto alba,Species,Mammalia,Rodentia,Mus spicilegus,2,14.0,Muridae
3151,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,3,16.25,Muridae
3151,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,4,30.45,Muridae
3151,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,5,23.3,Muridae
3151,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,7,26.7,Muridae
3151,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex araneus,17,10.0,Soricidae
3151,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,46,5.19,Soricidae
3151,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,78,9.82,Soricidae
3151,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,140,28.0,Cricetidae
3152,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,1,9.82,Soricidae
3152,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,1,5.19,Soricidae
3152,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,1,23.3,Muridae
3152,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,1,26.7,Muridae
3152,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,21,28.0,Cricetidae
3169,Tyto alba,Order,Mammalia,Chiroptera,Chiroptera,2,0.0,
3169,Tyto alba,Species,Mammalia,Rodentia,Clethrionomys glareolus,2,20.73,Cricetidae
3169,Tyto alba,Species,Mammalia,Rodentia,Micromys minutus,3,6.0,Muridae
3169,Tyto alba,Species,Mammalia,Eulipotyphla,Neomys fodiens,4,14.3,Soricidae
3169,Tyto alba,Species,Mammalia,Rodentia,Microtus subterraneus,5,19.5,Cricetidae
3169,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,9,338.33,Muridae
3169,Tyto alba,Class,Aves,,Aves,9,0.0,
3169,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex minutus,16,4.5,Soricidae
3169,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,20,26.7,Muridae
3169,Tyto alba,Species,Aves,Passeriformes,Passer domesticus,24,0.0,
3169,Tyto alba,Species,Mammalia,Rodentia,Microtus oeconomus,52,34.38,Cricetidae
3169,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,72,30.45,Muridae
3169,Tyto alba,Species,Mammalia,Rodentia,Apodemus agrarius,74,23.3,Muridae
3169,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex araneus,140,10.0,Soricidae
3169,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,292,16.25,Muridae
3169,Tyto alba,Species,Mammalia,Rodentia,Microtus arvalis,1191,28.0,Cricetidae
3170,Tyto alba,Species,Aves,Columbiformes,Oena capensis,1,0.0,
3170,Tyto alba,Species,Aves,Apodiformes,Apus balstoni,1,0.0,
3170,Tyto alba,Species,Aves,Coraciiformes,Merops superciliosus,1,0.0,
3170,Tyto alba,Species,Aves,Passeriformes,Motacilla flaviventris,1,0.0,
3170,Tyto alba,Species,Mammalia,Rodentia,Macrotarsomys bastardi,1,25.0,Nesomyidae
3170,Tyto alba,Order,Amphibia,Anura,Anura,2,0.0,
3170,Tyto alba,Species,Aves,Charadriiformes,Turnix nigricollis,2,0.0,
3170,Tyto alba,Species,Aves,Passeriformes,Thamnornis chloropetoides,2,0.0,
3170,Tyto alba,Species,Aves,Bucerotiformes,Upupa marginata,3,0.0,
3170,Tyto alba,Species,Aves,Passeriformes,Nesillas lantzii,3,0.0,
3170,Tyto alba,Species,Aves,Passeriformes,Leptopterus chabert,3,0.0,
3170,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,3,16.25,Muridae
3170,Tyto alba,Species,Aves,Passeriformes,Hypsipetes madagascariensis,5,0.0,
3170,Tyto alba,Species,Mammalia,Primates,Microcebus griseorufus,8,70.24,Cheirogaleidae
3170,Tyto alba,Species,Mammalia,Afrosoricida,Geogale aurita,9,7.0,Tenrecidae
3170,Tyto alba,Species,Aves,Passeriformes,Copsychus albospecularis,10,0.0,
3170,Tyto alba,Class,Reptilia,,Reptilia,13,0.0,
3170,Tyto alba,Genus,Aves,Passeriformes,Neomixis sp,16,0.0,
3170,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,33,229.13,Muridae
3170,Tyto alba,Species,Aves,Passeriformes,Ploceus sakalava,43,0.0,
3170,Tyto alba,Species,Aves,Passeriformes,Foudia madagascariensis,66,0.0,
3179,Tyto alba,Species,Mammalia,Rodentia,Eliurus myoxinus,1,70.0,Nesomyidae
3179,Tyto alba,Species,Mammalia,Rodentia,Macrotarsomys bastardi,1,25.0,Nesomyidae
3179,Tyto alba,Species,Aves,Passeriformes,Hypsipetes madagascariensis,1,0.0,
3179,Tyto alba,Species,Aves,Passeriformes,Ploceus sakalava,1,0.0,
3179,Tyto alba,Family,Insecta,Blattodea,Blattidae,2,0.0,
3179,Tyto alba,Species,Mammalia,Chiroptera,Mops leucostigma,3,26.79,Molossidae
3179,Tyto alba,Species,Aves,Passeriformes,Dicrurus forficatus,3,0.0,
3179,Tyto alba,Species,Aves,Charadriiformes,Turnix nigricollis,3,0.0,
3179,Tyto alba,Species,Mammalia,Afrosoricida,Echinops telfairi,4,180.0,Tenrecidae
3179,Tyto alba,Family,Mammalia,Chiroptera,Molossidae,4,0.0,
3179,Tyto alba,Species,Aves,Passeriformes,Leptopterus viridis,4,0.0,
3179,Tyto alba,Genus,Reptilia,Squamata,Zonosaurus sp,5,0.0,
3179,Tyto alba,Genus,Mammalia,Primates,Microcebus sp,7,52.1575,
3179,Tyto alba,Species,Mammalia,Chiroptera,Chaerephon leucogaster,9,12.5,Molossidae
3179,Tyto alba,Species,Mammalia,Primates,Microcebus griseorufus,11,70.24,Cheirogaleidae
3179,Tyto alba,Species,Mammalia,Primates,Microcebus murinus,21,69.0,Cheirogaleidae
3179,Tyto alba,Species,Mammalia,Afrosoricida,Geogale aurita,26,7.0,Tenrecidae
3179,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,35,0.0,
3179,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus madagascariensis,41,3.5,Soricidae
3179,Tyto alba,Species,Aves,Passeriformes,Foudia madagascariensis,50,0.0,
3179,Tyto alba,Family,Insecta,Orthoptera,Acrididae,55,0.0,
3179,Tyto alba,Order,Aves,Passeriformes,Passeriformes,56,0.0,
3179,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,135,229.13,Muridae
3179,Tyto alba,Species,Mammalia,Chiroptera,Mormopterus jugularis,162,11.5,Molossidae
3179,Tyto alba,Species,Amphibia,Anura,Ptychadena mascareniensis,566,0.0,
3179,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1272,16.25,Muridae
3180,Tyto alba,Species,Mammalia,Afrosoricida,Echinops telfairi,1,180.0,Tenrecidae
3180,Tyto alba,Species,Mammalia,Chiroptera,Otomops madagascariensis,1,25.0,Molossidae
3180,Tyto alba,Suborder,Reptilia,Squamata,Serpentes,1,0.0,
3180,Tyto alba,Species,Aves,Passeriformes,Hypsipetes madagascariensis,1,0.0,
3180,Tyto alba,Species,Aves,Charadriiformes,Turnix nigricollis,1,0.0,
3180,Tyto alba,Species,Aves,Passeriformes,Thamnornis chloropetoides,1,0.0,
3180,Tyto alba,Species,Aves,Passeriformes,Newtonia brunneicauda,1,0.0,
3180,Tyto alba,Family,Insecta,Blattodea,Blattidae,1,0.0,
3180,Tyto alba,Species,Mammalia,Chiroptera,Chaerephon leucogaster,2,12.5,Molossidae
3180,Tyto alba,Species,Mammalia,Chiroptera,Mops leucostigma,2,26.79,Molossidae
3180,Tyto alba,Genus,Reptilia,Squamata,Zonosaurus sp,2,0.0,
3180,Tyto alba,Species,Mammalia,Afrosoricida,Geogale aurita,3,7.0,Tenrecidae
3180,Tyto alba,Species,Mammalia,Primates,Microcebus griseorufus,4,70.24,Cheirogaleidae
3180,Tyto alba,Family,Mammalia,Chiroptera,Molossidae,5,0.0,
3180,Tyto alba,Order,Aves,Passeriformes,Passeriformes,6,0.0,
3180,Tyto alba,Species,Aves,Passeriformes,Foudia madagascariensis,7,0.0,
3180,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus madagascariensis,8,3.5,Soricidae
3180,Tyto alba,Species,Mammalia,Primates,Microcebus murinus,11,69.0,Cheirogaleidae
3180,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,18,0.0,
3180,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,28,229.13,Muridae
3180,Tyto alba,Species,Amphibia,Anura,Ptychadena mascareniensis,56,0.0,
3180,Tyto alba,Species,Mammalia,Chiroptera,Mormopterus jugularis,95,11.5,Molossidae
3180,Tyto alba,Family,Insecta,Orthoptera,Acrididae,114,0.0,
3180,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,178,16.25,Muridae
3181,Tyto alba,Species,Aves,Psittaciformes,Aratinga astec,1,0.0,
3181,Tyto alba,Species,Aves,Pelecaniformes,Butorides virescens,1,0.0,
3181,Tyto alba,Class,Mammalia,,Mammalia,1,0.0,
3181,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,1,229.13,Muridae
3181,Tyto alba,Species,Aves,Gruiformes,Porzana carolina,2,0.0,
3181,Tyto alba,Species,Aves,Cuculiformes,Crotophaga sulcirostris,2,0.0,
3181,Tyto alba,Genus,Amphibia,Anura,Rana sp,3,0.0,
3181,Tyto alba,Species,Aves,Passeriformes,Agelaius phoeniceus,3,0.0,
3181,Tyto alba,Species,Mammalia,Rodentia,Oryzomys couesi,9,69.3,Cricetidae
3181,Tyto alba,Family,Mammalia,Rodentia,Cricetidae,13,0.0,
3181,Tyto alba,Species,Mammalia,Rodentia,Sigmodon hispidus,112,92.38,Cricetidae
3182,Tyto alba,Species,Mammalia,Rodentia,Clethrionomys glareolus,1,20.73,Cricetidae
3182,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura leucodon,2,9.82,Soricidae
3182,Tyto alba,Species,Mammalia,Eulipotyphla,Sorex samniticus,2,8.25,Soricidae
3182,Tyto alba,Species,Mammalia,Rodentia,Muscardinus avellanarius,2,27.5,Gliridae
3182,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,2,338.33,Muridae
3182,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,3,16.25,Muridae
3182,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus etruscus,10,2.13,Soricidae
3182,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura suaveolens,11,5.19,Soricidae
3182,Tyto alba,Species,Mammalia,Rodentia,Apodemus flavicollis,17,26.7,Muridae
3182,Tyto alba,Species,Mammalia,Rodentia,Apodemus sylvaticus,30,30.45,Muridae
3182,Tyto alba,Species,Mammalia,Rodentia,Microtus savii,31,20.0,Cricetidae
3190,Tyto alba,Species,Mammalia,Chiroptera,Cynopterus sphinx,1,43.66,Pteropodidae
3190,Tyto alba,Species,Mammalia,Rodentia,Golunda ellioti,3,60.88,Muridae
3190,Tyto alba,Species,Mammalia,Rodentia,Mus booduga,5,11.55,Muridae
3190,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,6,16.25,Muridae
3190,Tyto alba,Species,Mammalia,Rodentia,Mus saxicola,18,21.4,Muridae
3190,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus murinus,35,60.71,Soricidae
3191,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,1,16.25,Muridae
3191,Tyto alba,Species,Mammalia,Rodentia,Golunda ellioti,1,60.88,Muridae
3191,Tyto alba,Species,Mammalia,Chiroptera,Rousettus leschenaultii,1,84.88,Pteropodidae
3191,Tyto alba,Species,Mammalia,Rodentia,Rattus satarae,2,149.96,Muridae
3191,Tyto alba,Species,Mammalia,Rodentia,Millardia meltada,2,70.0,Muridae
3191,Tyto alba,Species,Mammalia,Rodentia,Bandicota indica,3,719.96,Muridae
3191,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus murinus,4,60.71,Soricidae
3191,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,5,229.13,Muridae
3191,Tyto alba,Species,Mammalia,Rodentia,Bandicota bengalensis,20,188.5,Muridae
3194,Tyto alba,Species,Mammalia,Rodentia,Rattus norvegicus,16,338.33,Muridae
3195,Tyto alba,Species,Mammalia,Rodentia,Cavia aperea,2,549.0,Caviidae
3195,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,2,75.4,Cricetidae
3195,Tyto alba,Species,Mammalia,Rodentia,Scapteromys aquaticus,2,146.0,Cricetidae
3195,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,18,27.911666666666665,
3195,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,62,25.0,Cricetidae
3195,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,93,21.3,Cricetidae
3196,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,1,27.911666666666665,
3196,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,1,75.4,Cricetidae
3196,Tyto alba,Class,Aves,,Aves,1,0.0,
3196,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,4,155.0,Cricetidae
3196,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,38,25.0,Cricetidae
3196,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,165,21.3,Cricetidae
3197,Tyto alba,Order,Mammalia,Chiroptera,Chiroptera,1,0.0,
3197,Tyto alba,Class,Aves,,Aves,1,0.0,
3197,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,6,70.85,Cricetidae
3197,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,12,155.0,Cricetidae
3197,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,42,27.911666666666665,
3197,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,155,21.3,Cricetidae
3197,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,377,25.0,Cricetidae
3198,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,1,75.4,Cricetidae
3198,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,1,165.95184615384613,
3198,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,1,70.85,Cricetidae
3198,Tyto alba,Class,Aves,,Aves,1,0.0,
3198,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,123,25.0,Cricetidae
3198,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,182,27.911666666666665,
3198,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,182,21.3,Cricetidae
3199,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,1,21.3,Cricetidae
3199,Tyto alba,Class,Aves,,Aves,1,0.0,
3199,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,4,165.95184615384613,
3199,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,4,70.85,Cricetidae
3199,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,18,25.0,Cricetidae
3199,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,102,16.25,Muridae
3199,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,234,27.911666666666665,
3200,Tyto alba,Species,Mammalia,Rodentia,Necromys obscurus,1,40.69,Cricetidae
3200,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,1,70.85,Cricetidae
3200,Tyto alba,Species,Mammalia,Didelphimorphia,Monodelphis dimidiata,1,58.0,Didelphidae
3200,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,3,155.0,Cricetidae
3200,Tyto alba,Species,Mammalia,Rodentia,Oxymycterus rufus,3,75.4,Cricetidae
3200,Tyto alba,Genus,Mammalia,Didelphimorphia,Thylamys sp,3,24.919,
3200,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,6,16.25,Muridae
3200,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,85,25.0,Cricetidae
3200,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,88,21.3,Cricetidae
3200,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,119,27.911666666666665,
3201,Tyto alba,Species,Mammalia,Rodentia,Holochilus brasiliensis,1,155.0,Cricetidae
3201,Tyto alba,Class,Aves,,Aves,1,0.0,
3201,Tyto alba,Species,Mammalia,Rodentia,Reithrodon auritus,3,70.85,Cricetidae
3201,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,17,16.25,Muridae
3201,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,40,25.0,Cricetidae
3201,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,50,21.3,Cricetidae
3201,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,218,27.911666666666665,
3202,Tyto alba,Class,Aves,,Aves,1,0.0,
3202,Tyto alba,Species,Mammalia,Rodentia,Ctenomys talarum,6,132.33,Ctenomyidae
3202,Tyto alba,Species,Mammalia,Rodentia,Necromys benefactus,10,38.0,Cricetidae
3202,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,11,25.0,Cricetidae
3202,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys flavescens,25,21.3,Cricetidae
3202,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,40,27.911666666666665,
3202,Tyto alba,Species,Mammalia,Rodentia,Eligmodontia typus,99,17.3,Cricetidae
3203,Tyto alba,Genus,Mammalia,Didelphimorphia,Thylamys sp,1,24.919,
3203,Tyto alba,Species,Mammalia,Rodentia,Eligmodontia typus,6,17.3,Cricetidae
3203,Tyto alba,Species,Mammalia,Rodentia,Graomys griseoflavus,6,67.5,Cricetidae
3203,Tyto alba,Species,Mammalia,Rodentia,Akodon molinae,12,33.0,Cricetidae
3203,Tyto alba,Order,Mammalia,Chiroptera,Chiroptera,17,0.0,
3203,Tyto alba,Species,Mammalia,Rodentia,Oligoryzomys longicaudatus,76,27.0,Cricetidae
3203,Tyto alba,Species,Mammalia,Rodentia,Akodon azarae,140,25.0,Cricetidae
3203,Tyto alba,Genus,Mammalia,Rodentia,Calomys sp,326,27.911666666666665,
3431,Tyto alba,Species,Aves,Passeriformes,Geospiza scandens,1,0.0,
3431,Tyto alba,Species,Aves,Passeriformes,Myiarchus magnirostris,1,0.0,
3431,Tyto alba,Species,Aves,Passeriformes,Mimus parvulus,1,0.0,
3431,Tyto alba,Class,Aves,,Aves,1,0.0,
3431,Tyto alba,Species,Mammalia,Chiroptera,Lasiurus brachyotis,1,0.0,
3431,Tyto alba,Species,Mammalia,Chiroptera,Lasiurus cinereus,1,25.28,Vespertilionidae
3431,Tyto alba,Genus,Mammalia,Rodentia,Oryzomys sp,3,58.69317073170732,
3431,Tyto alba,Species,Aves,Passeriformes,Geospiza fuliginosa,5,0.0,
3431,Tyto alba,Species,Aves,Passeriformes,Geospiza fortis,5,0.0,
3431,Tyto alba,Species,Aves,Passeriformes,Dendroica petechia,8,0.0,
3431,Tyto alba,Species,Aves,Passeriformes,Certhidea olivacea,11,0.0,
3431,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,84,229.13,Muridae
3431,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,192,16.25,Muridae
3432,Tyto alba,Species,Aves,Passeriformes,Geospiza fuliginosa,1,0.0,
3432,Tyto alba,Species,Aves,Passeriformes,Certhidea olivacea,1,0.0,
3432,Tyto alba,Species,Aves,Passeriformes,Geospiza scandens,1,0.0,
3432,Tyto alba,Species,Aves,Passeriformes,Mimus parvulus,1,0.0,
3432,Tyto alba,Class,Aves,,Aves,1,0.0,
3432,Tyto alba,Species,Mammalia,Rodentia,Megalomys sp,1,47.71,
3432,Tyto alba,Genus,Mammalia,Rodentia,Oryzomys sp,3,58.69317073170732,
3432,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,32,16.25,Muridae
3432,Tyto alba,Species,Mammalia,Rodentia,Rattus rattus,35,229.13,Muridae
3433,Tyto alba,Family,Insecta,Coleoptera,Silphidae,1,0.0,
3433,Tyto alba,Order,Insecta,Lepidoptera,Lepidoptera,1,0.0,
3433,Tyto alba,Class,Arachnida,,Arachnida,1,0.0,
3433,Tyto alba,Species,Aves,Passeriformes,Anthus novaeseelandiae,1,0.0,
3433,Tyto alba,Family,Insecta,Coleoptera,Carabidae,6,0.0,
3433,Tyto alba,Species,Mammalia,Dasyuromorphia,Sminthopsis crassicaudata,12,15.0,Dasyuridae
3433,Tyto alba,Genus,Mammalia,Rodentia,Rattus sp,14,165.95184615384613,
3433,Tyto alba,Species,Mammalia,Rodentia,Mus musculus,916,16.25,Muridae
3441,Tyto alba,Order,Insecta,Coleoptera,Coleoptera,1,0.0,
3441,Tyto alba,Species,Mammalia,Chiroptera,Scotophilus kuhlii,1,20.73,Vespertilionidae
3441,Tyto alba,Order,Insecta,Orthoptera,Orthoptera,4,0.0,
3441,Tyto alba,Genus,Amphibia,Anura,Rana sp,6,0.0,
3441,Tyto alba,Superorder,Insecta,,Dictyoptera,7,0.0,
3441,Tyto alba,Species,Aves,Passeriformes,Aplonis panayensis,9,0.0,
3441,Tyto alba,Species,Mammalia,Rodentia,Sundamys annandalei,10,216.1,Muridae
3441,Tyto alba,Species,Mammalia,Eulipotyphla,Crocidura fuliginosa,14,12.0,Soricidae
3441,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus murinus,23,60.71,Soricidae
3441,Tyto alba,Species,Mammalia,Rodentia,Maxomys surifer,26,150.37,Muridae
3441,Tyto alba,Species,Mammalia,Rodentia,Maxomys rajah,33,150.25,Muridae
3441,Tyto alba,Species,Mammalia,Rodentia,Rattus exulans,70,47.31,Muridae
3441,Tyto alba,Species,Mammalia,Rodentia,Rattus argentiventer,216,133.13,Muridae
3441,Tyto alba,Species,Mammalia,Rodentia,Rattus tiomanicus,3110,129.96,Muridae
3443,Tyto alba,Subphylum,Mammalia,Rodentia,Cryptomys hottentotus,1,101.95,Bathyergidae
3443,Tyto alba,Species,Mammalia,Rodentia,Otomys irroratus,1,118.02,Muridae
3443,Tyto alba,Species,Mammalia,Rodentia,Micaelamys namaquensis,2,57.1,Muridae
3443,Tyto alba,Species,Mammalia,Rodentia,Mastomys natalensis,2,54.54,Muridae
3444,Tyto alba,Species,Mammalia,Rodentia,Micaelamys namaquensis,1,57.1,Muridae
3444,Tyto alba,Species,Mammalia,Rodentia,Otomys saundersiae,1,103.0,Muridae
3444,Tyto alba,Species,Mammalia,Rodentia,Mus minutoides,11,7.01,Muridae
3444,Tyto alba,Species,Mammalia,Rodentia,Mastomys natalensis,37,54.54,Muridae
3445,Tyto alba,Genus,Mammalia,Rodentia,Dendromus sp,2,11.649166666666668,
3445,Tyto alba,Species,Mammalia,Rodentia,Otomys irroratus,4,118.02,Muridae
3445,Tyto alba,Species,Mammalia,Eulipotyphla,Suncus infinitesimus,4,3.0,Soricidae
3445,Tyto alba,Species,Mammalia,Rodentia,Mus minutoides,41,7.01,Muridae
3445,Tyto alba,Species,Mammalia,Rodentia,Mastomys natalensis,57,54.54,Muridae
