DataSet,RaptorScientificName,Continent,Num_obs,PreyPerPellet,ecozone,ShannEnt_rare,DietRichness_rare,LocalRichness,RERichness,RaptorRichness,dens_slopes,pval_dens,numb_prey,numb_prey_spp,baow_a,obs_largest_prey_freq,NE_intake,sum_R,FreqBirds,NumPos
2335,Tyto alba,South America,3706,,BA,0.6144825405320713,3.39,37.0,16.0,13.0,0.7818181818181814,0.004473162252783064,3706.0,11.0,0.0,0.0002698327037236913,,151.92840076784148,0.0,0.0
2336,Tyto alba,South America,2044,,BA,0.6098730600091333,3.215,37.0,16.0,13.0,0.35714285714285665,0.3851206435562566,2044.0,8.0,0.0,0.0029354207436399216,,116.02181125766501,0.0,0.0
2351,Tyto alba,South America,259,,DB,1.4169531315276742,5.57,184.0,29.0,54.0,0.24848484848484892,0.48877630451924214,248.0,10.0,0.0,0.004032258064516129,,114.60993691036467,0.0,0.0
2352,Tyto alba,Europe,1833,1.96,BA,1.4073874220709464,6.47,67.0,26.0,21.0,0.23636363636363605,0.48409116222539705,1735.0,11.0,0.006244865180528576,0.016714697406340056,51.13927307285034,163.39955047339183,0.009274413529732678,0.0
2353,Tyto alba,Europe,547,3.44,BA,1.223905641567161,5.455,67.0,26.0,21.0,0.20000000000000015,0.5554454421055852,527.0,11.0,0.006244865180528575,0.022770398481973434,100.67282074636306,163.39955047339183,0.02010968921389397,0.0
2354,Tyto alba,Asia,2428,,BB,0.9826022383414553,3.695,80.0,31.0,23.0,0.9428571428571431,0.004804664723032059,2387.0,6.0,0.0,0.002932551319648094,,72.4972981297414,0.007413509060955519,0.0
2358,Tyto alba,South America,325,0.63,DB,1.8128131977369393,8.625,278.0,62.0,73.0,0.050549450549450585,0.8637420361792152,275.0,14.0,0.0075266354405963045,0.0036363636363636364,30.845933607302044,135.57294907118066,0.03076923076923077,0.0
2360,Tyto alba,Asia,207,1.4,BB,1.0681218073618408,3.98,83.0,35.0,23.0,0.5000000000000003,0.3910022189557703,206.0,5.0,0.01536532530510392,0.014563106796116505,65.3377281553398,66.40979888179496,0.0,0.0
2361,Tyto alba,Asia,504,2.0,BB,1.112564538018731,3.995,83.0,35.0,23.0,0.7142857142857137,0.11078717201166197,500.0,6.0,0.0135162617092749,0.002,79.18316,75.49485095905615,0.007936507936507936,0.0
2379,Tyto tenebricosa,Australia/Oceania,972,1.26,BA,1.2284016506449114,4.78,56.0,6.0,24.0,0.142857142857143,0.7599453002180927,946.0,7.0,0.0202330172214585,0.0021141649048625794,569.2351414376321,50.43282235647452,0.026748971193415638,0.0
2391,Tyto alba,North America,55,2.04,BB,1.397814238622669,6.07,99.0,55.0,20.0,0.9000000000000005,0.0373860734684986,44.0,5.0,0.01616247039781915,0.022727272727272728,101.91005454545454,63.13441807775827,0.12727272727272726,0.0
2393,Tyto alba,North America,56,2.91,BB,0.8428564382627247,3.82,99.0,55.0,20.0,0.5000000000000004,0.6666666666666665,45.0,3.0,0.01934589016270456,0.08888888888888889,40.512373333333336,52.74547486227705,0.05357142857142857,0.0
2411,Tyto alba,Europe,486,,BB,1.4831380316939906,5.835,83.0,34.0,33.0,-0.049999999999999926,0.8983528043506303,463.0,9.0,0.0,0.017278617710583154,,114.00448494252413,0.024691358024691357,0.0
2412,Tyto alba,Europe,116,,BB,0.925377939159364,4.02,83.0,34.0,33.0,-0.19999999999999998,0.7470600781046621,113.0,5.0,0.0,0.6902654867256637,,80.79028249992545,0.02586206896551724,0.0
2413,Tyto alba,Europe,296,,BB,0.7467909588727736,3.705,82.0,30.0,33.0,0.5714285714285712,0.18020198891152758,283.0,7.0,0.0,0.007067137809187279,,102.30682702894588,0.013513513513513514,0.0
2414,Tyto alba,Europe,463,,BB,1.4890830436509859,6.12,82.0,30.0,33.0,0.33636363636363587,0.311824313900387,435.0,11.0,0.0,0.011494252873563218,,157.58396770884576,0.04103671706263499,0.0
2415,Tyto alba,Europe,152,,BB,1.5946342544741632,6.85,62.0,20.0,22.0,0.452380952380952,0.2604047674368854,145.0,8.0,0.0,0.006896551724137931,,116.12655089071637,0.046052631578947366,0.0
2416,Tyto alba,Europe,95,,BB,1.4389993942389274,5.715,62.0,20.0,22.0,0.7380952380952369,0.03655276105286097,92.0,8.0,0.0,0.010869565217391304,,124.67233909587502,0.031578947368421054,0.0
2417,Tyto alba,Europe,106,,BB,1.2811532202250129,5.62,49.0,15.0,17.0,0.5000000000000004,0.6666666666666665,78.0,3.0,0.0,0.01282051282051282,,32.75420659822923,0.16037735849056603,0.0
2436,Tyto alba,Europe,98,,BB,1.3551722947712157,5.305,83.0,34.0,33.0,0.357142857142857,0.4316113520383282,95.0,7.0,0.0,0.031578947368421054,,102.85643846375544,0.030612244897959183,0.0
2437,Tyto alba,Europe,178,,BB,1.4715017446631433,5.47,83.0,34.0,33.0,0.21428571428571444,0.6103444156452663,176.0,8.0,0.0,0.005681818181818182,,114.30631541785347,0.011235955056179775,0.0
2438,Tyto alba,Europe,338,,BB,1.3511959194329883,5.27,83.0,34.0,33.0,0.4761904761904757,0.23293553465009822,332.0,8.0,0.0,0.0030120481927710845,,114.30631541785345,0.01775147928994083,0.0
2439,Tyto alba,Europe,281,,BB,1.2021833913129203,4.27,83.0,34.0,33.0,0.6904761904761904,0.05799031816457272,280.0,8.0,0.0,0.0035714285714285713,,114.90437937568609,0.0035587188612099642,0.0
2440,Tyto alba,Europe,934,,BB,1.2811510060113889,4.54,83.0,34.0,33.0,0.20000000000000082,0.747060078104661,924.0,5.0,0.0,0.43506493506493504,,77.31172269486693,0.010706638115631691,0.0
2441,Tyto alba,Europe,134,,BB,1.1764971518404759,4.02,83.0,34.0,33.0,0.3999999999999992,0.6000000000000005,133.0,4.0,0.0,0.46616541353383456,,64.36455927271865,0.007462686567164179,0.0
2461,Tyto alba,South America,158,1.98,BA,1.5745837260972368,6.41,241.0,55.0,60.0,0.1428571428571434,0.7871720116618067,90.0,6.0,0.012397863661765485,0.011111111111111112,124.7078653333333,82.30516088124152,0.0,0.0
2478,Tyto alba,North America,287,3.04,BA,1.7726810982189414,8.02,69.0,36.0,13.0,-0.04895104895104843,0.8799185788786762,257.0,12.0,0.0062657846120924045,0.07392996108949416,362.61370243981696,162.8540121369652,0.06620209059233449,2.0
2479,Tyto alba,North America,319,3.04,BA,1.7560840661707322,7.905,69.0,36.0,13.0,-0.01818181818181794,0.9602404181286247,284.0,10.0,0.0073339600297893616,0.03873239436619718,242.8105553443739,139.1346774621859,0.03134796238244514,0.0
2480,Tyto alba,North America,245,3.04,BA,1.2718597488833803,5.455,69.0,36.0,13.0,-0.6242424242424243,0.05371776721716732,237.0,10.0,0.006957498266495909,0.012658227848101266,135.50405069226133,146.66308552013868,0.0326530612244898,0.0
2481,Tyto alba,North America,291,,BA,1.6191753759370413,6.79,69.0,36.0,13.0,0.2692307692307692,0.37373304228189175,284.0,13.0,0.0,0.017605633802816902,,178.56590018964468,0.020618556701030927,0.0
2486,Tyto alba,South America,275,1.85,CA,1.750434404660927,7.435,22.0,8.0,11.0,0.1428571428571434,0.7871720116618068,190.0,6.0,0.011531511220368934,0.17894736842105263,128.22311052631582,88.488676268457,0.1781818181818182,0.0
2494,Tyto alba,North America,81,1.31,DB,1.0056804411469857,4.26,33.0,10.0,14.0,0.9000000000000005,0.0373860734684986,78.0,5.0,0.024483285710352475,0.038461538461538464,264.5770051282051,41.67774600750741,0.0,0.0
2567,Tyto soumagnei,Africa,78,,DB,1.0926876626778428,4.18,82.0,16.0,19.0,0.7999999999999997,0.19999999999999996,48.0,4.0,0.0,0.020833333333333332,,44.49272160335296,0.0,0.0
2569,Tyto alba,Europe,7155,,BA,0.7064918603234145,3.49,78.0,28.0,25.0,0.40219780219780255,0.15397442954140342,7117.0,14.0,0.0,0.00042152592384431644,,182.45566236707734,0.005031446540880503,0.0
2588,Tyto alba,Europe,787,,BB,1.1658704798366903,5.7,52.0,16.0,23.0,0.5357142857142855,0.21521745567801281,718.0,7.0,0.0,0.06267409470752089,,75.49662023530693,0.07369758576874205,0.0
2589,Tyto alba,Europe,117,,BB,0.8209351756031483,4.435,52.0,16.0,23.0,0.5000000000000004,0.6666666666666665,101.0,3.0,0.0,0.09900990099009901,,37.1350784431587,0.13675213675213677,0.0
2591,Tyto alba,Europe,227,,BB,1.7451739060158225,7.31,52.0,16.0,23.0,0.20000000000000082,0.747060078104661,109.0,5.0,0.0,0.009174311926605505,,59.021969281085546,0.5110132158590308,0.0
2592,Tyto alba,Europe,82,,BB,1.6476045532276975,6.96,52.0,16.0,23.0,-0.1999999999999999,0.8,64.0,4.0,0.0,0.203125,,53.8301127966325,0.2073170731707317,0.0
2610,Tyto alba,Europe,2767,,BB,1.4815711115260661,6.47,52.0,16.0,23.0,0.7142857142857142,0.07134356146753766,2516.0,7.0,0.0,0.04054054054054054,,87.46938535521706,0.06396819660281894,0.0
2611,Tyto alba,North America,167,2.92,DA,2.3180307871023347,11.94,29.0,5.0,15.0,0.6964912280701748,0.0009231674109941941,109.0,19.0,0.013774451369892601,0.22018348623853212,157.60242732533519,74.07976810573054,0.17964071856287425,0.0
2617,Tyto alba,Australia/Oceania,241,3.17,CA,1.4577439996655386,6.235,34.0,9.0,18.0,0.21428571428571444,0.6103444156452664,211.0,8.0,0.00828470570285924,0.5118483412322274,85.90399526066349,123.16770201180958,0.008298755186721992,0.0
2618,Tyto alba,Australia/Oceania,177,12.64,CA,0.622508485444173,3.68,34.0,9.0,18.0,,,0.0,0.0,0.0,0.0,,0.0,0.03389830508474576,0.0
2619,Tyto alba,Australia/Oceania,894,10.04,CA,1.0697903951138554,5.345,34.0,9.0,18.0,-0.07142857142857136,0.8665262706759089,100.0,8.0,0.00828470570285924,0.26,225.10683999999998,123.16770201180957,0.039149888143176735,0.0
2620,Tyto alba,Australia/Oceania,383,4.26,CA,1.8303303673918339,8.1,34.0,9.0,18.0,-0.14285714285714296,0.7357648598798117,127.0,8.0,0.00828470570285924,0.4566929133858268,110.59899212598424,123.16770201180957,0.1906005221932115,0.0
2621,Tyto alba,Australia/Oceania,373,3.69,CA,1.896005927381967,8.76,34.0,9.0,18.0,-0.45238095238095155,0.26040476743688556,159.0,8.0,0.00828470570285924,0.16981132075471697,79.53690566037736,123.16770201180957,0.16621983914209115,0.0
2622,Tyto alba,Australia/Oceania,259,3.75,CA,1.96158388446105,9.19,34.0,9.0,18.0,0.20000000000000023,0.6059012741795526,165.0,9.0,0.008094665978090075,0.2545454545454545,86.26477272727273,126.05932919619619,0.2084942084942085,0.0
2623,Tyto alba,Australia/Oceania,309,4.18,CA,2.0214238814159753,9.095,34.0,9.0,18.0,0.02380952380952391,0.9553740118158804,194.0,8.0,0.008284705702859238,0.26804123711340205,95.00450515463918,123.16770201180958,0.09061488673139159,0.0
2624,Tyto alba,Australia/Oceania,430,4.06,CA,1.9396220720486528,8.635,34.0,9.0,18.0,0.09523809523809539,0.8225054302036111,228.0,8.0,0.00828470570285924,0.2894736842105263,93.7210043859649,123.16770201180958,0.06744186046511629,0.0
2633,Tyto alba,Australia/Oceania,281,3.19,DA,1.1346377312156344,3.945,43.0,7.0,16.0,0.9642857142857137,0.00045414916919417705,278.0,7.0,0.010630572674481586,0.0035971223021582736,67.21720143884893,95.98807086985721,0.0,0.0
2634,Tyto alba,Australia/Oceania,119,2.98,CA,0.8706285631706119,3.785,35.0,5.0,15.0,0.5714285714285712,0.18020198891152758,119.0,7.0,0.009272886197543448,0.058823529411764705,48.39202801120448,110.04213160036736,0.0,0.0
2635,Tyto alba,Australia/Oceania,44,1.47,DA,0.5746706617351802,2.94,47.0,11.0,22.0,-1.0000000000000009,0.0,44.0,3.0,0.026711939909516404,0.022727272727272728,28.04359090909091,38.2004514356434,0.0,0.0
2636,Tyto alba,North America,8942,2.49,BA,0.7322523985838348,3.685,79.0,36.0,25.0,-0.3090909090909091,0.38484123026128314,8798.0,10.0,0.007469411985515007,0.0029552170947942714,162.52635835994192,136.61157869509995,0.015320957280250503,0.0
2647,Tyto alba,Europe,1212,3.05,BC,1.258751636989382,5.46,73.0,28.0,25.0,0.29618163054695534,0.23271685741068474,1211.0,18.0,0.0037889758636095922,0.0033030553261767133,78.01350949628406,269.3097554580904,0.0016501650165016502,0.0
2648,Tyto alba,Europe,826,1.7,BC,0.8654367501569078,4.175,73.0,28.0,25.0,0.4147058823529411,0.11022940391770177,824.0,16.0,0.0041187690611025046,0.0012135922330097086,43.546535362210605,247.74590372206134,0.0,0.0
2649,Tyto alba,Europe,1054,2.1,BC,1.5705520757729727,7.07,73.0,28.0,25.0,-0.039215686274509595,0.8812135857007635,1046.0,17.0,0.0039135027162721355,0.027724665391969407,70.43440152963672,260.7403743512183,0.004743833017077799,0.0
2650,Tyto alba,Europe,531,2.23,BC,1.253359524347894,5.43,73.0,28.0,25.0,-0.13986013986013943,0.6646331617926688,528.0,12.0,0.005628867721651285,0.03409090909090909,71.1794174329837,181.28124761936297,0.005649717514124294,0.0
2651,Tyto alba,Australia/Oceania,76,,NA,1.1408482613887565,4.175,5.0,2.0,4.0,0.0,NaN,26.0,1.0,0.0,1.0,,9.442479827755012,0.0,0.0
2657,Tyto alba,Australia/Oceania,401,2.57,DA,1.9351868930057834,8.725,35.0,9.0,18.0,0.1272727272727275,0.7260570147627889,261.0,10.0,0.007186349826753639,0.03065134099616858,62.85609501915709,141.99255364197393,0.12718204488778054,0.0
2660,Tyto alba,Europe,467,,BA,1.6553158837412711,6.785,83.0,34.0,33.0,0.027272727272726872,0.9365584481926131,466.0,11.0,0.0,0.01072961373390558,,158.06593672366677,0.0021413276231263384,0.0
2661,Tyto alba,Europe,115,,BA,1.4840753111969576,6.19,83.0,34.0,33.0,-0.07142857142857172,0.8790481931481535,114.0,7.0,0.0,0.03508771929824561,,108.83395887161033,0.008695652173913044,0.0
2662,Tyto alba,Europe,650,,BA,1.8165177098667953,7.435,83.0,34.0,33.0,0.28484848484848535,0.4250381548921446,650.0,10.0,0.0,0.013846153846153847,,153.6591666008268,0.0,0.0
2663,Tyto alba,Europe,505,,BA,1.8336582452103718,7.605,83.0,34.0,33.0,0.5989010989010991,0.03055411417293787,493.0,13.0,0.0,0.004056795131845842,,173.28947369678338,0.023762376237623763,0.0
2664,Tyto alba,Europe,361,,BA,1.7220362251676447,6.75,83.0,34.0,33.0,0.5151515151515151,0.1275528697032342,359.0,10.0,0.0,0.002785515320334262,,148.00063840752156,0.00554016620498615,0.0
2665,Tyto alba,Europe,77,,BA,1.5708575702897019,6.365,83.0,34.0,33.0,0.24999999999999964,0.5887244480896836,77.0,7.0,0.0,0.36363636363636365,,106.00308923764607,0.0,0.0
2668,Tyto alba,Europe,81,,BA,1.4932062407488806,5.43,83.0,34.0,33.0,0.08571428571428566,0.8717434402332362,81.0,6.0,0.0,0.2839506172839506,,94.00360084873847,0.0,0.0
2670,Tyto alba,Europe,57,,BB,1.4809356054022,5.985,83.0,34.0,33.0,0.5714285714285712,0.18020198891152758,57.0,7.0,0.0,0.12280701754385964,,103.33220461895893,0.0,0.0
2673,Tyto alba,North America,127,3.18,BA,0.5021313043098034,2.89,58.0,27.0,16.0,-0.49999999999999956,0.3910022189557709,127.0,5.0,0.014337728562694118,0.047244094488188976,158.97746456692914,71.16944352819908,0.0,0.0
2676,Tyto alba,Europe,1236,,BC,1.4157395099985615,5.78,72.0,28.0,30.0,0.15294117647058816,0.5717446192454616,1225.0,16.0,0.0,0.0016326530612244899,,251.41135177505274,0.0040453074433656954,0.0
2688,Tyto alba,South America,192,4.0,DB,0.22926788058307093,2.055,171.0,41.0,60.0,1.0000000000000009,0.0,182.0,3.0,0.033754831482327344,0.01098901098901099,74.34172161172161,30.229988373651054,0.0,0.0
2690,Tyto alba,Africa,116,1.63,DA,1.2583072405094127,5.795,131.0,45.0,38.0,-0.371428571428571,0.46847813411078754,32.0,6.0,0.013011066777206442,0.34375,111.54189529194078,78.42617217620601,0.08620689655172414,0.0
2692,Tyto alba,Africa,80,1.0,DA,0.9597701133507155,3.995,131.0,45.0,38.0,,,0.0,0.0,0.0,0.0,,0.0,0.0875,0.0
2697,Tyto alba,Australia/Oceania,639,5.11,CA,1.4512501050868807,6.355,36.0,9.0,17.0,0.7178571428571431,0.002581165308218837,585.0,15.0,0.005388714317282435,0.0017094017094017094,87.05195094017095,189.3602264259399,0.00782472613458529,0.0
2698,Tyto alba,Europe,100,0.43,B,2.0426639799203277,9.255,66.0,21.0,29.0,0.28571428571428503,0.49272624501695794,77.0,8.0,0.008299849728042498,0.03896103896103896,14.089312987012987,122.9429684513056,0.14,0.0
2704,Tyto alba,South America,1739,,DB,1.26912674072016,5.115,171.0,45.0,56.0,0.7303921568627453,0.0008698653219673886,1739.0,17.0,0.0,0.004600345025876941,,150.3342272758581,0.0,0.0
2705,Tyto alba,Africa,68,,DA,1.2903056518609863,5.605,120.0,36.0,48.0,-1.0000000000000009,0.0,46.0,3.0,0.0,0.8043478260869565,,37.68617078745089,0.14705882352941177,0.0
2706,Tyto alba,Africa,54,,DA,0.9179784615438809,2.97,120.0,36.0,48.0,-1.0000000000000009,0.0,54.0,3.0,0.0,0.5740740740740741,,37.68617078745089,0.0,0.0
2707,Tyto alba,Africa,134,,DA,0.9116669388450716,3.735,120.0,36.0,48.0,0.3999999999999992,0.6000000000000005,133.0,4.0,0.0,0.13533834586466165,,48.24646130101503,0.007462686567164179,0.0
2708,Tyto alba,Africa,132,,DA,0.9125815161156804,3.725,120.0,36.0,48.0,0.999999999999999,0.0,131.0,4.0,0.0,0.0916030534351145,,48.24646130101503,0.007575757575757576,0.0
2709,Tyto alba,Africa,176,,DA,1.659308356552881,6.715,72.0,25.0,39.0,-0.29999999999999966,0.6238376647810733,127.0,5.0,0.0,0.18110236220472442,,59.58668361168354,0.11931818181818182,0.0
2710,Tyto alba,Africa,225,,DA,1.157195856628316,4.355,78.0,25.0,38.0,0.3999999999999992,0.6000000000000005,211.0,4.0,0.0,0.018957345971563982,,45.87412725320114,0.008888888888888889,0.0
2723,Tyto alba,South America,600,10.0,DA,0.8533908221282682,3.1,149.0,28.0,35.0,-0.657142857142857,0.15617492711370248,600.0,6.0,0.019414462863458236,0.008333333333333333,147.77883333333335,52.55917562292754,0.0,0.0
2724,Tyto alba,South America,728,5.09,DA,1.0601270207147617,5.66,149.0,28.0,35.0,0.37048503611971106,0.13016560662863327,724.0,18.0,0.007160769504938636,0.03038674033149171,366.4372318139963,142.49979175583735,0.0,1.0
2725,Tyto alba,South America,157,5.06,DA,0.30481795905419795,2.27,149.0,28.0,35.0,0.8285714285714285,0.04156268221574342,156.0,6.0,0.014887796223127886,0.00641025641025641,234.60581880341877,68.53990664381361,0.0,0.0
2726,Tyto alba,South America,256,2.88,DA,1.706933820821469,6.865,149.0,28.0,35.0,0.47878787878787926,0.1615229280174554,254.0,10.0,0.008848587866883775,0.027559055118110236,238.46320629921257,115.31875804547617,0.0,0.0
2727,Tyto alba,South America,255,18.21,DA,0.40524786751880376,2.885,149.0,28.0,35.0,0.10714285714285682,0.8191508555699917,254.0,7.0,0.01118687506364073,0.015748031496062992,794.7446220472441,91.2147635027952,0.0,0.0
2728,Tyto alba,South America,210,12.35,DA,0.15048856700459562,1.66,149.0,28.0,35.0,0.5000000000000004,0.6666666666666665,210.0,3.0,0.024766306707645368,0.014285714285714285,492.3086380952381,41.201466787549144,0.0,0.0
2729,Tyto alba,South America,240,12.63,DA,0.6244999537371873,3.72,149.0,28.0,35.0,0.0727272727272723,0.831716405381338,240.0,11.0,0.008145429640118234,0.0125,738.8437733333334,125.2737066488852,0.0,0.0
2733,Tyto alba,North America,3282,,BB,1.208649884887778,5.445,78.0,36.0,21.0,0.13939393939393938,0.7009318849100583,3262.0,10.0,0.0,0.00398528510116493,,149.6650271187657,0.0,0.0
2734,Tyto alba,North America,5300,,BB,1.6250905347500713,6.53,78.0,36.0,21.0,-0.006060606060606252,0.9867429111949888,5273.0,10.0,0.0,0.00796510525317656,,149.6650271187657,0.0,0.0
2736,Tyto alba,North America,1229,,BB,1.0767128354607984,4.27,93.0,47.0,22.0,0.6636363636363634,0.02598413391876561,1217.0,11.0,0.0,0.0016433853738701725,,158.274109256185,0.008136696501220505,0.0
2737,Tyto alba,North America,255,,BB,1.210049186462664,4.55,93.0,47.0,22.0,0.028571428571428737,0.9571545189504371,253.0,6.0,0.0,0.5019762845849802,,102.49813660276321,0.00784313725490196,0.0
2738,Tyto alba,North America,277,,BB,1.0276606574646667,4.275,93.0,47.0,22.0,-0.3142857142857143,0.5440932944606414,270.0,6.0,0.0,0.6444444444444445,,102.49813660276321,0.02527075812274368,0.0
2739,Tyto alba,North America,393,,BB,0.8462481476866013,3.84,93.0,47.0,22.0,-0.371428571428571,0.46847813411078754,379.0,6.0,0.0,0.7335092348284961,,102.49813660276321,0.035623409669211195,0.0
2740,Tyto alba,North America,574,,BB,1.0592874937445627,4.46,93.0,47.0,22.0,0.17857142857142846,0.701657942516273,565.0,7.0,0.0,0.0035398230088495575,,115.29500630198258,0.010452961672473868,0.0
2743,Tyto alba,Europe,207835,3.4,BA,1.1851596904716826,4.195,42.0,15.0,18.0,-0.18787878787878784,0.603217610029209,207230.0,10.0,0.006933128964851665,0.005781016262124209,111.46741722723543,147.1785925861741,0.00276661774965718,0.0
2767,Tyto alba,Australia/Oceania,574,3.68,CA,1.5548857347111176,6.495,36.0,9.0,17.0,0.1500000000000003,0.7000942309691411,570.0,9.0,0.008033685122959898,0.4192982456140351,268.1972378947368,127.01620086515803,0.006968641114982578,0.0
2768,Tyto alba,Australia/Oceania,244,1.78,CA,1.551785051975351,6.36,36.0,9.0,17.0,0.3696969696969702,0.29305007529282157,241.0,10.0,0.007745021609828337,0.27800829875518673,106.58898506224067,131.75020221640452,0.012295081967213115,0.0
2769,Tyto alba,Australia/Oceania,163,,CA,0.4609011602680902,2.975,35.0,9.0,17.0,0.30952380952380926,0.4556448907375824,163.0,8.0,0.0,0.8588957055214724,,109.73560673832448,0.0,0.0
2777,Tyto alba,Asia,187,1.09,CA,1.5017787375178815,5.62,51.0,15.0,23.0,-0.08571428571428594,0.8717434402332358,129.0,6.0,0.016420146243877495,0.06201550387596899,56.00887952876378,62.1436708364142,0.31016042780748665,0.0
2778,Tyto alba,Asia,176,1.1,CA,1.0353231741800897,4.805,51.0,15.0,23.0,0.10000000000000066,0.8728885715695374,149.0,5.0,0.019232606622089816,0.03355704697986577,65.39775582832921,53.056155273997305,0.07954545454545454,0.0
2779,Tyto alba,Asia,177,1.14,CA,1.1970207003086846,5.145,51.0,15.0,23.0,-0.29999999999999966,0.6238376647810733,159.0,5.0,0.019232606622089816,0.03773584905660377,60.792927358490566,53.056155273997305,0.062146892655367235,0.0
2780,Tyto alba,Asia,376,1.07,CA,0.9674444563363616,4.54,51.0,15.0,23.0,0.10000000000000066,0.8728885715695374,328.0,5.0,0.02044819509492758,0.036585365853658534,63.30279375401156,49.902114026603286,0.1276595744680851,0.0
2807,Tyto alba,South America,107,,DA,1.5005076633471932,5.98,115.0,27.0,45.0,0.1428571428571434,0.7871720116618067,89.0,6.0,0.0,0.4943820224719101,,65.62937028073488,0.102803738317757,0.0
2808,Tyto alba,South America,83,,DA,1.3495194700056783,6.19,93.0,24.0,38.0,0.11904761904761918,0.7788857260523794,75.0,8.0,0.0,0.08,,81.97454739143626,0.03614457831325301,0.0
2809,Tyto alba,South America,690,,DA,1.6904292295260739,7.425,93.0,24.0,38.0,0.6483516483516487,0.012144222573105733,665.0,14.0,0.0,0.019548872180451128,,137.14960050628775,0.034782608695652174,0.0
2810,Tyto alba,South America,495,,DA,1.20653648742183,6.025,93.0,24.0,38.0,0.2857142857142855,0.34400021825867033,476.0,13.0,0.0,0.0021008403361344537,,152.47676795462823,0.01818181818181818,0.0
2811,Tyto alba,South America,387,,DA,1.4305940524334309,6.24,93.0,24.0,38.0,0.5329670329670328,0.06073650306561808,387.0,13.0,0.0,0.00516795865633075,,139.51284300186995,0.0,0.0
2812,Tyto alba,South America,239,,DA,1.191757177986399,3.98,93.0,24.0,38.0,0.25714285714285723,0.6227871720116617,167.0,6.0,0.0,0.40718562874251496,,79.23030050678719,0.0,0.0
2813,Tyto alba,South America,139,,DA,0.6126996375721913,3.26,118.0,33.0,49.0,5.988097684046442e-16,0.9999999999999992,126.0,5.0,0.0,0.023809523809523808,,55.14827422302642,0.0,0.0
2814,Tyto alba,South America,155,,DA,1.3178602310039926,4.47,93.0,24.0,38.0,0.7999999999999997,0.19999999999999996,150.0,4.0,0.0,0.18666666666666668,,57.44596221956302,0.025806451612903226,0.0
2815,Tyto alba,South America,173,,DA,0.9432424567985196,3.845,118.0,33.0,49.0,0.6571428571428567,0.15617492711370276,173.0,6.0,0.0,0.04046242774566474,,62.87167604248488,0.0,0.0
2818,Tyto alba,South America,131,,DA,1.0199672038893806,3.955,118.0,33.0,49.0,0.20000000000000012,0.7999999999999998,117.0,4.0,0.0,0.23076923076923078,,54.09673750399063,0.0,0.0
2820,Tyto alba,South America,388,,DA,1.1986477322968787,4.46,118.0,33.0,49.0,0.20000000000000023,0.7039999999999996,369.0,6.0,0.0,0.1951219512195122,,82.7526605821221,0.007731958762886598,0.0
2822,Tyto alba,Europe,1049,2.95,BA,1.74457409108413,7.34,66.0,25.0,24.0,0.45494505494505527,0.10215352669182902,1049.0,14.0,0.005199626232195057,0.005719733079122974,50.67629999384975,196.24644497466772,0.0,0.0
2823,Tyto alba,Europe,175,2.95,BA,1.6389122072520907,6.955,66.0,25.0,24.0,0.5636363636363642,0.08972402831709095,175.0,10.0,0.007201251365572407,0.017142857142857144,64.10838857142858,141.69872866036204,0.0,0.0
2824,Tyto alba,Europe,357,2.95,BA,1.5853592365329225,6.56,66.0,25.0,24.0,0.3986013986013991,0.1993354946178085,357.0,12.0,0.0057633982612211926,0.0028011204481792717,53.12652521008403,177.04973993053437,0.0,0.0
2825,Tyto alba,Europe,370,2.95,BA,1.3893727156621096,5.24,66.0,25.0,24.0,0.2999999999999994,0.43284532670948284,370.0,9.0,0.007155231467071335,0.01891891891891892,44.66897972972973,142.6100843782994,0.0,0.0
2826,Tyto alba,Europe,402,2.85,BA,1.553373316572162,6.39,81.0,33.0,28.0,0.3696969696969702,0.29305007529282157,401.0,10.0,0.006560506347368306,0.0024937655860349127,55.592625935162104,155.5380193595323,0.0,0.0
2827,Tyto alba,Europe,435,2.85,BA,1.5345207957389928,6.255,66.0,25.0,24.0,0.16363636363636344,0.6306852146425362,435.0,11.0,0.005828178442605756,0.08275862068965517,49.22218620689655,175.0818327396794,0.0,0.0
2828,Tyto alba,Europe,358,2.85,BB,1.7878193177789894,7.535,66.0,25.0,24.0,-0.045454545454545574,0.8944269969053024,358.0,11.0,0.005632414564532759,0.01675977653631285,62.84289804469274,181.16709123131722,0.0,0.0
2830,Tyto alba,Europe,1302,4.1,BC,1.8551982734419559,8.09,82.0,31.0,28.0,0.20329670329670285,0.5053147342962494,1297.0,13.0,0.0049425028058996704,0.0007710100231303007,71.97734926754048,206.45575801136323,0.0038402457757296467,0.0
2850,Tyto alba,Asia,135,0.67,DB,0.7779443303343586,3.09,186.0,52.0,27.0,-0.7999999999999996,0.19999999999999996,135.0,4.0,0.026455059025764487,0.674074074074074,129.97468962962964,38.57138108335099,0.0,0.0
2851,Tyto alba,Europe,2284,2.19,BC,1.2710283342558777,6.655,73.0,28.0,25.0,0.022807017543860112,0.9261610601906621,2235.0,19.0,0.003547893666325477,0.0022371364653243847,70.74065489932886,287.60956760074896,0.003064798598949212,0.0
2852,Tyto alba,South America,495,3.46,BA,1.652773226833209,7.04,241.0,55.0,60.0,0.7939393939393945,0.006099923313696872,244.0,10.0,0.007861649251333813,0.00819672131147541,65.21217215526408,129.79568671194318,0.020202020202020204,0.0
