MSW3_ID,Scientific,MSWFamilyLatin,SciName,Family,Diet-Vend,Diet-Vect,Diet-Vfish,Diet-Vunk,Diet-Scav,Diet-Fruit,Diet-Nect,Diet-Seed,Diet-PlantO,Diet-Source,Diet-Certainty,ForStrat-Value,ForStrat-Certainty,ForStrat-Comment,Activity-Nocturnal,Activity-Crepuscular,Activity-Diurnal,Activity-Source,Activity-Certainty,BodyMassValue,BodyMass-Source,BodyMass-SpecLevel,,
4703,Miniopterus,australis,Miniopterus australis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.15,Ref_117,1,,
4702,Miniopterus,fraterculus,Miniopterus fraterculus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7.3,Ref_117,1,,
4701,Miniopterus,fuscus,Miniopterus fuscus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,10.73,Ref_117,1,,
4700,Miniopterus,gleni,Miniopterus gleni,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,9,Ref_129,1,,
4699,Miniopterus,inflatus,Miniopterus inflatus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,14.2,Ref_117,1,,
4706,Miniopterus,magnater,Miniopterus magnater,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,14.07,Ref_117,1,,
4698,Miniopterus,majori,Miniopterus majori,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,9,Ref_129,1,,
4704,Miniopterus,manavi,Miniopterus manavi,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7,Ref_129,1,,
4707,Miniopterus,medius,Miniopterus medius,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,11.4,Ref_58,1,,
4708,Miniopterus,minor,Miniopterus minor,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7.01,Ref_117,1,,
4709,Miniopterus,natalensis,Miniopterus natalensis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,10.43,Ref_58,1,,
4710,Miniopterus,paululus,Miniopterus paululus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,9.76,"Ref_2, Ref_3",0,,
4711,Miniopterus,pusillus,Miniopterus pusillus,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,8.61,Ref_117,1,,
4712,Miniopterus,robustior,Miniopterus robustior,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,12.06,Ref_178,2,,
4713,Miniopterus,schreibersii,Miniopterus schreibersii,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,11.46,Ref_58,1,,
4697,Miniopterus,shortridgei,Miniopterus shortridgei,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,9.76,"Ref_2, Ref_3",0,,
4714,Miniopterus,tristis,Miniopterus tristis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,15.75,Ref_117,1,,
4715,Minopterus,macrocneme,Minopterus macrocneme,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_3,D2,A,A,1,0,0,Ref_1,ABC,9.83,"Ref_2, Ref_3",0,,
751,Miopithecus,ogouensis,Miopithecus ogouensis,Cercopithecidae,20,0,0,0,0,0,80,0,0,0,Ref_2,D1,Ar,A,0,0,1,Ref_1,ABC,1250,"Ref_2, Ref_3",0,,
750,Miopithecus,talapoin,Miopithecus talapoin,Cercopithecidae,50,0,0,0,0,0,50,0,0,0,Ref_1,ABC,Ar,A,0,0,1,Ref_1,ABC,1250,Ref_117,1,,
4955,Mirounga,angustirostris,Mirounga angustirostris,Phocidae,60,0,0,40,0,0,0,0,0,0,Ref_18,ABC,M,A,0,1,1,Ref_58,ABC,750000,Ref_117,1,,
4956,Mirounga,leonina,Mirounga leonina,Phocidae,60,0,0,40,0,0,0,0,0,0,Ref_33,ABC,M,A,0,1,1,Ref_58,ABC,1600000,Ref_117,1,,
485,Mirza,coquereli,Mirza coquereli,Cheirogaleidae,60,0,0,0,10,0,10,0,10,10,Ref_82,ABC,Ar,A,1,0,0,Ref_1,ABC,308,Ref_117,1,,
3645,Mogera,imaizumii,Mogera imaizumii,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,65.53,Ref_58,1,,
3646,Mogera,insularis,Mogera insularis,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,83.03,Ref_178,2,,
3647,Mogera,tokudae,Mogera tokudae,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,129.5,Ref_117,1,,
3648,Mogera,uchidai,Mogera uchidai,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,G,A,1,1,1,Ref_1,ABC,75.85,Ref_178,2,,
3649,Mogera,wogura,Mogera wogura,Talpidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,111.5,Ref_117,1,,
4303,Molossops,aequatorianus,Molossops aequatorianus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,14.51,Ref_178,2,,
4304,Molossops,mattogrossensis,Molossops mattogrossensis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.83,Ref_117,1,,
4302,Molossops,neglectus,Molossops neglectus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,11,Ref_117,1,,
4301,Molossops,temminckii,Molossops temminckii,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.9,Ref_117,1,,
4311,Molossus,aztecus,Molossus aztecus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,14.86,Ref_58,1,,
4310,Molossus,barnesi,Molossus barnesi,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,14.8,Ref_160,1,,
4309,Molossus,coibensis,Molossus coibensis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,18.73,"Ref_2, Ref_3",0,,
4305,Molossus,currentium,Molossus currentium,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,17.79,Ref_58,1,,
4308,Molossus,molossus,Molossus molossus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,13.58,Ref_117,1,,
,Molossus,nigricans,Molossus nigricans,Molossidae,,,,,,,,,,,,,,,,,,,,19.3,Assumed average of Molossus spp,,,
4312,Molossus,pretiosus,Molossus pretiosus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,27,Ref_117,1,,
4307,Molossus,rufus,Molossus rufus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,25,Ref_134,1,,
4306,Molossus,sinaloae,Molossus sinaloae,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,22.58,Ref_117,1,,
4959,Monachus,monachus,Monachus monachus,Phocidae,20,0,0,80,0,0,0,0,0,0,Ref_1,ABC,M,A,0,1,1,Ref_58,ABC,292500,Ref_117,1,,
4958,Monachus,schauinslandi,Monachus schauinslandi,Phocidae,30,0,0,70,0,0,0,0,0,0,Ref_3,D2,M,A,1,0,0,Ref_1,ABC,223000,Ref_117,1,,
4957,Monachus,tropicalis,Monachus tropicalis,Phocidae,40,0,0,60,0,0,0,0,0,0,Ref_20,ABC,M,A,0,1,1,Ref_2,D1,200000,Ref_117,1,,
75,Monodelphis,adusta,Monodelphis adusta,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,35,Ref_117,1,,
74,Monodelphis,americana,Monodelphis americana,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,19.5,Ref_117,1,,
73,Monodelphis,brevicaudata,Monodelphis brevicaudata,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,69.63,Ref_117,1,,
72,Monodelphis,dimidiata,Monodelphis dimidiata,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,58,Ref_117,1,,
71,Monodelphis,domestica,Monodelphis domestica,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,71.4,Ref_117,1,,
60,Monodelphis,emiliae,Monodelphis emiliae,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,40,Ref_117,1,,
70,Monodelphis,glirina,Monodelphis glirina,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,61.54,"Ref_2, Ref_3",0,,
77,Monodelphis,iheringi,Monodelphis iheringi,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,112,Ref_117,1,,
69,Monodelphis,kunsi,Monodelphis kunsi,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,11.3,Ref_117,1,,
76,Monodelphis,maraxina,Monodelphis maraxina,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,61.57,Ref_178,2,,
61,Monodelphis,osgoodi,Monodelphis osgoodi,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,112,Ref_117,1,,
67,Monodelphis,palliolata,Monodelphis palliolata,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,61.54,"Ref_2, Ref_3",0,,
66,Monodelphis,rubida,Monodelphis rubida,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,45.5,Ref_117,1,,
65,Monodelphis,scalops,Monodelphis scalops,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,741,Ref_117,1,,
64,Monodelphis,sorex,Monodelphis sorex,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,48,Ref_117,1,,
63,Monodelphis,theresa,Monodelphis theresa,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,112,Ref_117,1,,
62,Monodelphis,umbristriata,Monodelphis umbristriata,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_2,D1,G,A,1,0,0,Ref_2,D1,61.54,"Ref_2, Ref_3",0,,
68,Monodelphis,unistriata,Monodelphis unistriata,Didelphidae,20,20,0,0,0,20,20,0,20,0,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,55.3,Ref_117,1,,
5383,Monodon,monoceros,Monodon monoceros,Monodontidae,40,0,0,60,0,0,0,0,0,0,Ref_1,ABC,M,A,1,1,1,Ref_3,D2,900000,Ref_117,1,,
4159,Monophyllus,plethodon,Monophyllus plethodon,Phyllostomidae,20,0,0,0,0,0,40,40,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,14.81,Ref_117,1,,
4158,Monophyllus,redmani,Monophyllus redmani,Phyllostomidae,20,0,0,0,0,0,40,40,0,0,Ref_1,ABC,Ar,A,1,0,0,Ref_1,ABC,8.7,Ref_117,1,,
1305,Monticolomys,koopmani,Monticolomys koopmani,Nesomyidae,10,0,0,0,0,0,20,0,50,20,Ref_1,ABC,S,A,1,0,0,Ref_3,D2,25,Ref_117,1,,
4265,Mops,brachypterus,Mops brachypterus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,16,Ref_117,1,,
4260,Mops,condylurus,Mops condylurus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,28.37,Ref_117,1,,
4257,Mops,congicus,Mops congicus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,42.95,Ref_117,1,,
4256,Mops,demonstrator,Mops demonstrator,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,18.65,Ref_178,2,,
4258,Mops,leucostigma,Mops leucostigma,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,26.79,Ref_58,1,,
4259,Mops,midas,Mops midas,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,45.22,Ref_117,1,,
4252,Mops,mops,Mops mops,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,30.95,Ref_117,1,,
4264,Mops,nanulus,Mops nanulus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,18.65,Ref_178,2,,
4255,Mops,niangarae,Mops niangarae,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,18.65,Ref_178,2,,
4254,Mops,niveiventer,Mops niveiventer,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,21.7,Ref_117,1,,
4261,Mops,petersoni,Mops petersoni,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,18.65,Ref_178,2,,
4253,Mops,sarasinorum,Mops sarasinorum,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,24.17,"Ref_2, Ref_3",0,,
4262,Mops,spurrelli,Mops spurrelli,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,8.08,Ref_58,1,,
4263,Mops,thersites,Mops thersites,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,22,Ref_117,1,,
4251,Mops,trevori,Mops trevori,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,18.65,Ref_178,2,,
4758,Mormoops,blainvillei,Mormoops blainvillei,Mormoopidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,8.69,Ref_58,1,,
4760,Mormoops,magna,Mormoops magna,Mormoopidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,11.72,"Ref_2, Ref_3",0,,
4759,Mormoops,megalophylla,Mormoops megalophylla,Mormoopidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,15.81,Ref_117,1,,
4319,Mormopterus,acetabulosus,Mormopterus acetabulosus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,11,Ref_129,1,,
4320,Mormopterus,beccarii,Mormopterus beccarii,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,14.85,Ref_117,1,,
4321,Mormopterus,doriae,Mormopterus doriae,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,12.5,Ref_178,2,,
4313,Mormopterus,jugularis,Mormopterus jugularis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,11.5,Ref_117,1,,
4318,Mormopterus,kalinowskii,Mormopterus kalinowskii,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,13.44,Ref_178,2,,
4317,Mormopterus,loriae,Mormopterus loriae,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,7,Ref_58,1,,
4316,Mormopterus,minutus,Mormopterus minutus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,13.44,Ref_178,2,,
4315,Mormopterus,norfolkensis,Mormopterus norfolkensis,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,8,Ref_117,1,,
4314,Mormopterus,phrudus,Mormopterus phrudus,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,13.44,Ref_178,2,,
4322,Mormopterus,planiceps,Mormopterus planiceps,Molossidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,8.8,Ref_117,1,,
5267,Moschiola,meminna,Moschiola meminna,Tragulidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,2938.14,Ref_117,1,,
5276,Moschus,anhuiensis,Moschus anhuiensis,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_2,D1,2145.93,"Ref_2, Ref_3",0,,
5280,Moschus,berezovskii,Moschus berezovskii,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,9000,Ref_117,1,,
5275,Moschus,chrysogaster,Moschus chrysogaster,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,14500,Ref_117,1,,
5274,Moschus,cupreus,Moschus cupreus,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_102,ABC,G,A,1,0,0,Ref_2,D1,2145.93,"Ref_2, Ref_3",0,,
5279,Moschus,fuscus,Moschus fuscus,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,12.5,Ref_117,1,,
5278,Moschus,leucogaster,Moschus leucogaster,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_103,ABC,G,A,1,0,0,Ref_1,ABC,2145.93,"Ref_2, Ref_3",0,,
5277,Moschus,moschiferus,Moschus moschiferus,Moschidae,0,0,0,0,0,0,0,0,0,100,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,13000,Ref_117,1,,
4221,Mosia,nigrescens,Mosia nigrescens,Emballonuridae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,3.25,Ref_117,1,,
4904,Mungos,gambianus,Mungos gambianus,Herpestidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,1500,Ref_117,1,,
4903,Mungos,mungo,Mungos mungo,Herpestidae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,G,A,0,1,1,Ref_1,ABC,1925,Ref_117,1,,
4872,Mungotictis,decemlineata,Mungotictis decemlineata,Eupleridae,80,0,0,0,20,0,0,0,0,0,Ref_1,ABC,G,A,0,0,1,Ref_1,ABC,650,Ref_117,1,,
5318,Muntiacus,atherodes,Muntiacus atherodes,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,15600,Ref_117,1,,
5313,Muntiacus,crinifrons,Muntiacus crinifrons,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,36140.99,Ref_117,1,,
5312,Muntiacus,feae,Muntiacus feae,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,22000,Ref_117,1,,
5314,Muntiacus,gongshanensis,Muntiacus gongshanensis,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,19906.73,Ref_117,1,,
5315,Muntiacus,muntjak,Muntiacus muntjak,Cervidae,0,0,0,0,0,0,30,0,0,70,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,15925.79,Ref_117,1,,
5322,Muntiacus,puhoatensis,Muntiacus puhoatensis,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,1,1,Ref_2,D1,19506.63,"Ref_2, Ref_3",0,,
5317,Muntiacus,putaoensis,Muntiacus putaoensis,Cervidae,0,0,0,0,0,0,80,0,0,20,Ref_105,ABC,G,A,1,1,1,Ref_2,D1,19506.63,"Ref_2, Ref_3",0,,
5319,Muntiacus,reevesi,Muntiacus reevesi,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_1,ABC,G,A,1,1,0,Ref_1,ABC,13500,Ref_117,1,,
5320,Muntiacus,rooseveltorum,Muntiacus rooseveltorum,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,1,1,Ref_2,D1,10762.64,Ref_58,1,,
5321,Muntiacus,truongsonensis,Muntiacus truongsonensis,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,1,1,Ref_2,D1,19506.63,"Ref_2, Ref_3",0,,
5316,Muntiacus,vuquangensis,Muntiacus vuquangensis,Cervidae,0,0,0,0,0,0,20,0,0,80,Ref_2,D1,G,A,1,1,1,Ref_2,D1,36690.82,Ref_58,1,,
137,Murexechinus,melanurus,Murexechinus melanurus,Dasyuridae,90,10,0,0,0,0,0,0,0,0,Ref_1,ABC,G,A,1,1,1,Ref_1,ABC,38.02,Ref_58,1,,
138,Murexia,longicaudata,Murexia longicaudata,Dasyuridae,60,20,20,0,0,0,0,0,0,0,Ref_1,ABC,S,A,0,1,1,Ref_1,ABC,335.83,Ref_117,1,,
2490,Muriculus,imberbis,Muriculus imberbis,Muridae,10,0,0,0,0,0,10,0,20,60,Ref_3,D2,G,A,1,0,0,Ref_1,ABC,18.5,Ref_117,1,,
4719,Murina,aenea,Murina aenea,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7.38,Ref_117,1,,
4731,Murina,aurata,Murina aurata,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.74,Ref_178,2,,
4733,Murina,cyclotis,Murina cyclotis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,9.28,Ref_117,1,,
4730,Murina,florium,Murina florium,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,4.25,Ref_117,1,,
4729,Murina,fusca,Murina fusca,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.23,Ref_178,2,,
4734,Murina,grisea,Murina grisea,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.58,Ref_178,2,,
4728,Murina,hilgendorfi,Murina hilgendorfi,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,5.92,"Ref_2, Ref_3",0,,
4727,Murina,huttoni,Murina huttoni,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7.6,Ref_117,1,,
4726,Murina,leucogaster,Murina leucogaster,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,7.55,Ref_117,1,,
4725,Murina,puta,Murina puta,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,6.73,Ref_178,2,,
4724,Murina,rozendaali,Murina rozendaali,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,4.55,Ref_117,1,,
4723,Murina,ryukyuana,Murina ryukyuana,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_2,D1,A,A,1,0,0,Ref_1,ABC,5.92,"Ref_2, Ref_3",0,,
4722,Murina,silvatica,Murina silvatica,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.92,"Ref_2, Ref_3",0,,
4721,Murina,suilla,Murina suilla,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,3.63,Ref_117,1,,
4718,Murina,tenebrosa,Murina tenebrosa,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.74,Ref_178,2,,
4720,Murina,tubinaris,Murina tubinaris,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.45,Ref_117,1,,
4732,Murina,ussuriensis,Murina ussuriensis,Vespertilionidae,100,0,0,0,0,0,0,0,0,0,Ref_1,ABC,A,A,1,0,0,Ref_1,ABC,5.74,Ref_178,2,,
2517,Mus,baoulei,Mus baoulei,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,9.12,Ref_178,2,,
2499,Mus,booduga,Mus booduga,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,11.55,Ref_117,1,,
2516,Mus,bufo,Mus bufo,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,9.2,Ref_117,1,,
2515,Mus,callewaerti,Mus callewaerti,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,9.12,Ref_178,2,,
2497,Mus,caroli,Mus caroli,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,11.25,Ref_117,1,,
2491,Mus,cervicolor,Mus cervicolor,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,17.7,Ref_117,1,,
2495,Mus,cookii,Mus cookii,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,20.47,Ref_117,1,,
2522,Mus,crociduroides,Mus crociduroides,Muridae,20,0,0,0,0,0,0,0,20,60,Ref_1,ABC,G,A,1,0,0,Ref_1,ABC,28.7,Ref_117,1,,
